word,DELMET,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
footnote,1,footnote,0,history,0,history,0,in,0,gained,0
in,1,in,0,by,0,by,0,history,0,a,0
history,0,history,0,introducing,0,introducing,0,by,0,footnote,0
by,0,by,0,an,0,an,0,introducing,0,in,0
introducing,0,introducing,0,unknown,0,unknown,0,an,0,history,0
an,0,an,0,monk,0,monk,0,unknown,0,by,0
unknown,0,unknown,0,Rasputin,0,Rasputin,0,monk,0,introducing,0
monk,0,monk,0,to,0,to,0,Rasputin,0,an,0
Rasputin,0,Rasputin,0,the,0,the,0,to,0,unknown,0
to,1,to,0,Russian,0,Russian,0,the,0,monk,0
the,0,the,0,Tsarina,0,Tsarina,0,Russian,0,Rasputin,0
Russian,0,Russian,0,Alexandra,0,Alexandra,0,Tsarina,0,to,0
Tsarina,0,Tsarina,0,He,0,He,0,Alexandra,0,the,0
Alexandra,0,Alexandra,0,started,0,started,0,He,0,Russian,0
He,0,He,0,by,0,by,0,started,0,Tsarina,0
started,0,started,0,writing,0,writing,0,by,0,Alexandra,0
by,0,by,0,occasional,0,occasional,0,writing,0,He,0
writing,0,writing,0,articles,0,articles,0,occasional,0,started,0
occasional,0,occasional,0,but,0,but,0,articles,0,by,0
articles,0,articles,0,in,0,in,0,but,0,writing,0
but,0,but,0,1939,0,1939,0,in,0,occasional,0
in,1,in,0,he,0,he,0,1939,0,articles,0
1939,0,1939,0,wrote,0,wrote,0,he,0,but,0
he,0,he,0,The,0,The,0,wrote,0,in,0
wrote,0,wrote,0,State,0,State,0,The,0,1939,0
The,0,The,0,of,0,of,0,State,0,he,0
State,0,State,0,Music,0,Music,0,of,0,wrote,0
of,0,of,0,a,0,a,0,Music,0,The,0
Music,0,Music,0,trenchant,1,trenchant,1,a,0,State,0
a,0,a,0,and,0,and,0,trenchant,1,of,0
trenchant,0,trenchant,0,provocative,0,provocative,0,and,0,Music,0
and,0,and,0,assessment,0,assessment,1,provocative,0,a,0
provocative,0,provocative,0,of,0,of,0,assessment,0,trenchant,1
assessment,1,assessment,0,the,0,the,0,of,0,and,0
of,0,of,0,machinery,1,machinery,1,the,0,provocative,1
the,0,the,0,of,0,of,0,machinery,1,assessment,0
machinery,1,machinery,1,the,0,the,0,of,0,of,0
of,0,of,0,musical,0,musical,0,the,0,the,0
the,0,the,0,profession,0,profession,0,musical,0,machinery,1
musical,0,musical,0,at,0,at,0,profession,0,of,0
profession,0,profession,0,the,0,the,0,at,0,the,0
at,1,at,0,time,0,time,0,the,0,musical,0
the,0,the,0,Powerhaus,0,Powerhaus,0,time,0,profession,0
time,0,time,0,N1,0,N1,0,Powerhaus,0,at,0
Powerhaus,0,Powerhaus,0,837,0,837,0,N1,0,the,0
N1,0,N1,0,3218,0,3218,0,837,0,time,0
837,0,837,0,8,0,8,0,3218,0,Powerhaus,0
3218,0,3218,0,Â£5,0,Â£5,0,8,0,N1,0
8.30pm,0,8,0,Mr,0,Mr,0,Â£5,0,837,0
£5,0,Â£5,0,Dobbs,0,Dobbs,0,Mr,0,3218,0
Mr,0,Mr,0,more,0,more,0,Dobbs,0,8,0
Dobbs,0,Dobbs,0,unlikely,0,unlikely,1,more,0,Â£5,0
more,0,more,0,allies,0,allies,1,unlikely,0,Mr,0
unlikely,0,unlikely,0,are,0,are,0,allies,0,Dobbs,0
allies,1,allies,0,the,0,the,0,are,0,more,0
are,0,are,0,Women,0,Women,0,the,0,unlikely,1
the,0,the,0,Institutes,0,Institutes,0,Women,0,allies,1
Women,0,Women,0,Very,0,Very,0,Institutes,0,are,0
Institutes,0,Institutes,0,kind,0,kind,0,Very,0,the,0
Very,0,Very,0,but,0,but,0,kind,0,Women,0
kind,0,kind,0,international,0,international,0,but,0,Institutes,0
but,0,but,0,players,0,players,0,international,0,Very,0
international,0,international,0,are,0,are,0,players,0,kind,0
players,0,players,0,supposed,0,supposed,0,are,0,but,0
are,0,are,0,to,0,to,0,supposed,0,international,0
supposed,0,supposed,0,be,0,be,0,to,0,players,0
to,0,to,0,habitually,0,habitually,0,be,0,are,0
be,0,be,0,influential,0,influential,0,habitually,0,supposed,0
habitually,0,habitually,0,and,0,and,0,influential,0,to,0
influential,0,influential,0,it,0,it,0,and,0,be,0
and,0,and,0,was,0,was,0,it,0,habitually,0
it,0,it,0,Hazard,0,Hazard,0,was,0,influential,1
was,0,was,0,who,0,who,0,Hazard,0,and,0
Hazard,0,Hazard,0,in,0,in,0,who,0,it,0
who,0,who,0,the,0,the,0,in,0,was,0
in,1,in,0,second,0,second,0,the,0,Hazard,0
the,0,the,0,half,0,half,0,second,0,who,0
second,0,second,0,with,0,with,0,half,0,in,0
half,0,half,0,a,0,a,0,with,0,the,0
with,1,with,0,few,0,few,0,a,0,second,0
a,0,a,0,incisive,1,incisive,0,few,0,half,0
few,0,few,0,passes,0,passes,0,incisive,0,with,0
incisive,0,incisive,0,gifts,1,gifts,1,passes,0,a,0
passes,0,passes,0,from,0,from,0,gifts,0,few,0
gifts,1,gifts,0,the,0,the,0,from,0,incisive,0
from,1,from,0,heavens,1,heavens,1,the,0,passes,0
the,0,the,0,on,0,on,0,heavens,1,gifts,1
heavens,1,heavens,1,a,0,a,0,on,0,from,0
on,1,on,0,day,0,day,0,a,0,the,0
a,0,a,0,like,0,like,0,day,0,heavens,1
day,0,day,0,this,0,this,0,like,0,on,0
like,0,like,0,left,0,left,0,this,0,a,0
this,1,this,0,a,0,a,0,left,0,day,0
left,1,left,0,greater,0,greater,0,a,0,like,0
a,0,a,0,mark,0,mark,1,greater,0,this,0
greater,1,greater,0,In,0,In,0,mark,0,left,0
mark,1,mark,0,a,0,a,0,In,0,a,0
In,1,In,0,statement,0,statement,0,a,0,greater,0
a,0,a,0,afterwards,0,afterwards,0,statement,0,mark,0
statement,0,statement,0,Dr,0,Dr,0,afterwards,0,In,0
afterwards,0,afterwards,0,Runcie,0,Runcie,0,Dr,0,a,0
Dr,0,Dr,0,stressed,0,stressed,0,Runcie,0,statement,0
Runcie,0,Runcie,0,that,0,that,0,stressed,0,afterwards,0
stressed,1,stressed,0,he,0,he,0,that,0,Dr,0
that,0,that,0,was,0,was,0,he,0,Runcie,0
he,0,he,0,not,0,not,0,was,0,stressed,0
was,0,was,0,proposing,0,proposing,0,not,0,that,0
not,0,not,0,any,0,any,0,proposing,0,he,0
proposing,0,proposing,0,change,0,change,0,any,0,was,0
any,0,any,0,in,0,in,0,change,0,not,0
change,0,change,0,the,0,the,0,in,0,proposing,0
in,1,in,0,British,0,British,0,the,0,any,0
the,0,the,0,constitution,0,constitution,0,British,0,change,0
British,0,British,0,By,0,By,0,constitution,0,in,0
constitution,1,constitution,0,NICHOLAS,0,NICHOLAS,0,By,0,the,0
By,0,By,0,ROE,0,ROE,0,NICHOLAS,0,British,0
NICHOLAS,0,NICHOLAS,0,Runner+beans,0,Runner,0,ROE,0,constitution,0
ROE,0,ROE,0,and,0,beans,0,Runner+beans,0,By,0
Runner+beans,0,Runner+beans,0,French,0,and,0,and,0,NICHOLAS,0
and,0,and,0,beans,0,French,0,French,0,ROE,0
French,0,French,0,have,0,beans,0,beans,0,Runner,0
beans,0,beans,0,now,0,have,0,have,0,beans,0
have,0,have,0,given+up,0,now,0,now,0,and,0
now,0,now,0,completely,0,given,1,given+up,0,French,0
given+up,1,given+up,0,and,0,up,1,completely,0,beans,0
completely,0,completely,0,can,0,completely,0,and,0,have,0
and,0,and,0,be,0,and,0,can,0,now,0
can,0,can,0,cleared,0,can,0,be,0,given,0
be,0,be,0,off,0,be,0,cleared,0,up,0
cleared,0,cleared,0,vegetable,0,cleared,0,off,0,completely,0
off,0,off,0,plots,0,off,0,vegetable,0,and,0
vegetable,0,vegetable,0,The,0,vegetable,0,plots,0,can,0
plots,0,plots,0,irony,0,plots,0,The,0,be,0
The,0,The,0,is,0,The,0,irony,0,cleared,0
irony,0,irony,0,that,0,irony,1,is,0,off,0
is,0,is,0,had,0,is,0,that,0,vegetable,0
that,0,that,0,the,0,that,0,had,0,plots,0
had,0,had,0,tower,0,had,0,the,0,The,0
the,0,the,0,been,0,the,0,tower,0,irony,1
tower,0,tower,0,higher,0,tower,0,been,0,is,0
been,0,been,0,and,0,been,0,higher,0,that,0
higher,0,higher,0,had,0,higher,0,and,0,had,0
and,0,and,0,the,0,and,0,had,0,the,0
had,0,had,0,teak,0,had,0,the,0,tower,0
the,0,the,0,scrubbers,0,the,0,teak,0,been,0
teak,0,teak,0,been,0,teak,0,scrubbers,0,higher,0
scrubbers,0,scrubbers,0,less,0,scrubbers,0,been,0,and,0
been,0,been,0,efficient,0,been,0,less,0,had,0
less,0,less,0,the,0,less,0,efficient,0,the,0
efficient,0,efficient,0,smoke,0,efficient,0,the,0,teak,0
the,0,the,0,would,0,the,0,smoke,0,scrubbers,0
smoke,0,smoke,0,have,0,smoke,0,would,0,been,0
would,0,would,0,gone,0,would,0,have,0,less,0
have,0,have,0,straight,0,have,0,gone,0,efficient,0
gone,1,gone,0,up,0,gone,0,straight,0,the,0
straight,0,straight,0,into,0,straight,0,up,0,smoke,0
up,0,up,0,the,0,up,0,into,0,would,0
into,0,into,0,air,0,into,0,the,0,have,0
the,0,the,0,At,0,the,0,air,0,gone,0
air,0,air,0,a,0,air,0,At,0,straight,0
At,1,At,0,press+conference,0,At,0,a,0,up,0
a,0,a,0,to,0,a,0,press+conference,0,into,0
press+conference,0,press+conference,0,mark,0,press,1,to,0,the,0
to,0,to,0,his,0,conference,0,mark,0,air,0
mark,1,mark,0,election,0,to,0,his,0,At,0
his,0,his,0,victory,0,mark,0,election,0,a,0
election,0,election,0,a,0,his,0,victory,0,press,0
victory,0,victory,0,year,0,election,0,a,0,conference,0
a,0,a,0,ago,0,victory,0,year,0,to,0
year,0,year,0,Mr,0,a,0,ago,0,mark,0
ago,0,ago,0,Bush,0,year,0,Mr,0,his,0
Mr,0,Mr,0,threatened,0,ago,0,Bush,0,election,0
Bush,0,Bush,0,to,0,Mr,0,threatened,0,victory,0
threatened,0,threatened,0,veto,0,Bush,0,to,0,a,0
to,0,to,0,the,0,threatened,0,veto,0,year,0
veto,0,veto,0,budget,0,to,0,the,0,ago,0
the,0,the,0,unless,0,veto,0,budget,0,Mr,0
budget,0,budget,0,it,0,the,0,unless,0,Bush,0
unless,0,unless,0,contained,0,budget,0,it,0,threatened,0
it,0,it,0,real,0,unless,0,contained,0,to,0
contained,1,contained,0,cuts,0,it,0,real,0,veto,0
real,0,real,0,Now,0,contained,0,cuts,0,the,0
cuts,1,cuts,0,that,0,real,0,Now,0,budget,0
Now,0,Now,0,would,0,cuts,0,that,0,unless,0
that,1,that,0,be,0,Now,0,would,0,it,0
would,0,would,0,a,0,that,0,be,0,contained,0
be,0,be,0,great,0,would,0,a,0,real,0
a,0,a,0,leap,1,be,0,great,0,cuts,0
great,1,great,0,forward,1,a,0,leap,1,Now,0
leap,1,leap,1,In,0,great,0,forward,0,that,0
forward,1,forward,1,1949,0,leap,1,In,0,would,0
In,1,In,0,Amaldi,0,forward,0,1949,0,be,0
1949,0,1949,0,wrote,0,In,0,Amaldi,0,a,0
Amaldi,0,Amaldi,0,to,0,1949,0,wrote,0,great,0
wrote,0,wrote,0,the,0,Amaldi,0,to,0,leap,1
to,1,to,0,Italian,0,wrote,0,the,0,forward,0
the,0,the,0,prime,0,to,0,Italian,0,In,0
Italian,0,Italian,0,minister,0,the,0,prime,0,1949,0
prime,0,prime,0,asking,0,Italian,0,minister,0,Amaldi,0
minister,0,minister,0,for,0,prime,0,asking,0,wrote,0
asking,0,asking,0,permission,0,minister,0,for,0,to,0
for,1,for,0,to,0,asking,0,permission,0,the,0
permission,0,permission,0,produce,0,for,0,to,0,Italian,0
to,0,to,0,and,0,permission,0,produce,0,prime,0
produce,0,produce,0,sell,0,to,0,and,0,minister,0
and,0,and,0,sealing+wax,0,produce,0,sell,0,asking,0
sell,0,sell,0,for,0,and,0,sealing+wax,0,for,0
sealing+wax,0,sealing+wax,0,letters,0,sell,0,for,0,permission,0
for,1,for,0,so+that,0,sealing,0,letters,0,to,0
letters,0,letters,0,we,0,wax,0,so+that,0,produce,0
so+that,0,so+that,0,may,0,for,0,we,0,and,0
we,0,we,0,raise,0,letters,0,may,0,sell,0
may,0,may,0,needed,0,so,0,raise,0,sealing,0
raise,1,raise,0,funds,0,that,0,needed,0,wax,0
needed,0,needed,0,for,0,we,0,funds,0,for,0
funds,0,funds,0,our,0,may,0,for,0,letters,0
for,1,for,0,physics,0,raise,0,our,0,so,0
our,0,our,0,lab,0,needed,0,physics,0,that,0
physics,0,physics,0,Such,0,funds,0,lab,0,we,0
lab,0,lab,0,agreements,0,for,0,Such,0,may,0
Such,0,Such,0,can,0,our,0,agreements,0,raise,0
agreements,0,agreements,0,range,0,physics,0,can,0,needed,0
can,0,can,0,from,0,lab,0,range,0,funds,0
range,1,range,0,the,0,Such,0,from,0,for,0
from,1,from,0,issue,0,agreements,0,the,0,our,0
the,0,the,0,of,0,can,0,issue,0,physics,0
issue,0,issue,0,borders,0,range,1,of,0,lab,0
of,1,of,0,to,0,from,0,borders,0,Such,0
borders,1,borders,0,the,0,the,0,to,0,agreements,0
to,1,to,0,issue,0,issue,0,the,0,can,0
the,0,the,0,of,0,of,0,issue,0,range,0
issue,0,issue,0,free,0,borders,0,of,0,from,0
of,1,of,0,wave-lengths,0,to,0,free,0,the,0
free,1,free,0,for,0,the,0,wave-lengths,0,issue,0
wave-lengths,0,wave-lengths,0,our,0,issue,0,for,0,of,0
for,1,for,0,future,0,of,0,our,0,borders,0
our,0,our,0,television,0,free,0,future,0,to,0
future,0,future,0,and,0,wave-lengths,0,television,0,the,0
television,0,television,0,radio,0,for,0,and,0,issue,0
and,0,and,0,networks,0,our,0,radio,0,of,0
radio,0,radio,0,By,0,future,0,networks,0,free,0
networks,1,networks,0,Daniel,0,television,0,By,0,wave-lengths,1
By,0,By,0,John,0,and,0,Daniel,0,for,0
Daniel,0,Daniel,0,His,0,radio,0,John,0,our,0
John,0,John,0,wife,0,networks,0,His,0,future,0
His,0,His,0,was,0,By,0,wife,0,television,0
wife,0,wife,0,telling,0,Daniel,0,was,0,and,0
was,0,was,0,him,0,John,0,telling,0,radio,0
telling,0,telling,0,to,0,His,0,him,0,networks,0
him,0,him,0,saddle+up,0,wife,0,to,0,By,0
to,0,to,0,and,0,was,0,saddle+up,0,Daniel,0
saddle+up,0,saddle+up,0,steal,0,telling,0,and,0,John,0
and,0,and,0,a,0,him,0,steal,0,His,0
steal,0,steal,0,fresh,0,to,0,a,0,wife,0
a,0,a,0,batch,0,saddle,1,fresh,0,was,0
fresh,1,fresh,0,of,0,up,0,batch,0,telling,0
batch,0,batch,0,cattle,0,and,0,of,0,him,0
of,0,of,0,from,0,steal,0,cattle,0,to,0
cattle,0,cattle,0,his,0,a,0,from,0,saddle,0
from,0,from,0,neighbour,0,fresh,0,his,0,up,0
his,0,his,0,herds,0,batch,0,neighbour,0,and,0
neighbour,0,neighbour,0,Group,0,of,0,herds,0,steal,0
herds,0,herds,0,4,0,cattle,0,Group,0,a,0
Group,0,Group,0,Remand,0,from,0,4,0,fresh,0
4,0,4,0,Services,0,his,0,Remand,0,batch,0
Remand,0,Remand,0,Ltd,0,neighbour,0,Services,0,of,0
Services,0,Services,0,the,0,herds,0,Ltd,0,cattle,0
Ltd,0,Ltd,0,security,0,Group,0,the,0,from,0
the,0,the,0,firm,0,4,0,security,0,his,0
security,0,security,0,selected,0,Remand,0,firm,0,neighbour,0
firm,0,firm,0,by,0,Services,0,selected,0,herds,0
selected,1,selected,0,the,0,Ltd,0,by,0,Group,0
by,0,by,0,Home+Office,0,the,0,the,0,4,0
the,0,the,0,to,0,security,0,Home+Office,0,Remand,0
Home+Office,0,Home+Office,0,manage,0,firm,0,to,0,Services,0
to,0,to,0,The,0,selected,0,manage,0,Ltd,0
manage,1,manage,0,Wolds,0,by,0,The,0,the,0
The,0,The,0,in,0,the,0,Wolds,0,security,0
Wolds,0,Wolds,0,a,0,Home,0,in,0,firm,0
in,1,in,0,Â£5,0,Office,0,a,0,selected,0
a,0,a,0,million-a-year,0,to,0,Â£5,0,by,0
£5,0,Â£5,0,contract,0,manage,0,million-a-year,0,the,0
million-a-year,0,million-a-year,0,likes,0,The,0,contract,0,Home,0
contract,0,contract,0,to,0,Wolds,0,likes,0,Office,0
likes,1,likes,0,think,0,in,0,to,0,to,0
to,0,to,0,of,0,a,0,think,0,manage,0
think,1,think,0,its,0,Â£5,0,of,0,The,0
of,0,of,0,prisoners,0,million-a-year,0,its,0,Wolds,0
its,0,its,0,as,0,contract,0,prisoners,0,in,0
prisoners,2,prisoners,0,customers,1,likes,0,as,0,a,0
as,0,as,0,Tory,0,to,0,customers,0,Â£5,0
customers,0,customers,0,ministers,0,think,0,Tory,0,million-a-year,0
Tory,0,Tory,0,like,0,of,0,ministers,0,contract,0
ministers,0,ministers,0,Michael,0,its,0,like,0,likes,0
like,0,like,0,Heseltine,0,prisoners,0,Michael,0,to,0
Michael,0,Michael,0,who,0,as,0,Heseltine,0,think,0
Heseltine,0,Heseltine,0,visited,0,customers,1,who,0,of,0
who,0,who,0,Meadowell,0,Tory,0,visited,0,its,0
visited,0,visited,0,last,0,ministers,0,Meadowell,0,prisoners,0
Meadowell,0,Meadowell,0,November,0,like,0,last,0,as,0
last,0,last,0,say,0,Michael,0,November,0,customers,1
November,0,November,0,the,0,Heseltine,0,say,0,Tory,0
say,0,say,0,cash,0,who,0,the,0,ministers,0
the,0,the,0,shortages,0,visited,0,cash,0,like,0
cash,0,cash,0,are,0,Meadowell,0,shortages,0,Michael,0
shortages,0,shortages,0,due+to,0,last,0,are,0,Heseltine,0
are,0,are,0,council,0,November,0,due+to,0,who,0
due+to,0,due+to,0,profligacy,0,say,0,council,0,visited,0
council,0,council,0,and,0,the,0,profligacy,0,Meadowell,0
profligacy,0,profligacy,0,bad,0,cash,0,and,0,last,0
and,0,and,0,management,0,shortages,0,bad,0,November,0
bad,0,bad,0,Under,0,are,0,management,0,say,0
management,0,management,0,pressure,0,due,1,Under,0,the,0
Under,1,Under,0,from,0,to,0,pressure,0,cash,0
pressure,1,pressure,0,Satra,0,council,0,from,0,shortages,0
from,1,from,0,Kirov,0,profligacy,0,Satra,0,are,0
Satra,0,Satra,0,told,0,and,0,Kirov,0,due,0
Kirov,0,Kirov,0,singers,0,bad,0,told,0,to,0
told,1,told,0,to,0,management,0,singers,0,council,0
singers,0,singers,0,choose,0,Under,0,to,0,profligacy,1
to,0,to,0,between,0,pressure,1,choose,0,and,0
choose,0,choose,0,the,0,from,0,between,0,bad,0
between,1,between,0,companies,0,Satra,0,the,0,management,0
the,0,the,0,But,0,Kirov,0,companies,0,Under,0
companies,0,companies,0,her,0,told,0,But,0,pressure,0
But,0,But,0,desire,0,singers,0,her,0,from,0
her,0,her,0,to,0,to,0,desire,0,Satra,0
desire,0,desire,0,provide,0,choose,0,to,0,Kirov,0
to,0,to,0,a,0,between,0,provide,0,told,0
provide,0,provide,0,period,0,the,0,a,0,singers,0
a,0,a,0,of,0,companies,0,period,0,to,0
period,0,period,0,stability,0,But,0,of,0,choose,0
of,0,of,0,for,0,her,0,stability,0,between,0
stability,1,stability,0,nearly,0,desire,0,for,0,the,0
for,0,for,0,one,0,to,0,nearly,0,companies,0
nearly,0,nearly,0,million,0,provide,0,one,0,But,0
one,0,one,0,people,0,a,0,million,0,her,0
million,0,million,0,employed,0,period,0,people,0,desire,0
people,0,people,0,by,0,of,0,employed,0,to,0
employed,1,employed,0,the,0,stability,0,by,0,provide,0
by,0,by,0,NHS,0,for,0,the,0,a,0
the,0,the,0,is,0,nearly,0,NHS,0,period,0
NHS,0,NHS,0,coupled,0,one,0,is,0,of,0
is,0,is,0,with,0,million,0,coupled,0,stability,1
coupled,1,coupled,0,a,0,people,0,with,0,for,0
with,1,with,0,fierce,0,employed,0,a,0,nearly,0
a,0,a,0,determination,0,by,0,fierce,0,one,0
fierce,0,fierce,0,to,0,the,0,determination,0,million,0
determination,0,determination,0,maintain,0,NHS,0,to,0,people,0
to,0,to,0,the,0,is,0,maintain,0,employed,0
maintain,1,maintain,0,momentum,1,coupled,1,the,0,by,0
the,0,the,0,of,0,with,0,momentum,0,the,0
momentum,1,momentum,1,reform,0,a,0,of,0,NHS,0
of,0,of,0,with,0,fierce,1,reform,0,is,0
reform,0,reform,0,the,0,determination,0,with,0,coupled,0
with,1,with,0,overwhelming,0,to,0,the,0,with,0
the,0,the,0,majority,0,maintain,0,overwhelming,0,a,0
overwhelming,0,overwhelming,0,of,0,the,0,majority,0,fierce,0
majority,0,majority,0,hospitals,0,momentum,1,of,0,determination,0
of,0,of,0,becoming,0,of,0,hospitals,0,to,0
hospitals,0,hospitals,0,self-governing,0,reform,0,becoming,0,maintain,0
becoming,0,becoming,0,trusts,0,with,0,self-governing,0,the,0
self-governing,0,self-governing,0,by,0,the,0,trusts,0,momentum,1
trusts,0,trusts,0,the,0,overwhelming,0,by,0,of,0
by,1,by,0,mid-1990s,0,majority,0,the,0,reform,0
the,0,the,0,As+well+as,0,of,0,mid-1990s,0,with,0
mid-1990s,0,mid-1990s,0,fighting,0,hospitals,0,As+well+as,0,the,0
As+well+as,0,As+well+as,0,for,0,becoming,0,fighting,0,overwhelming,0
fighting,1,fighting,0,more,0,self-governing,0,for,0,majority,0
for,0,for,0,money,0,trusts,0,more,0,of,0
more,0,more,0,her,0,by,0,money,0,hospitals,0
money,0,money,0,task,0,the,0,her,0,becoming,0
her,0,her,0,was,0,mid-1990s,0,task,0,self-governing,0
task,0,task,0,to,0,As,0,was,0,trusts,0
was,0,was,0,ensure,0,well,0,to,0,by,0
to,0,to,0,that,0,as,0,ensure,0,the,0
ensure,0,ensure,0,every,0,fighting,0,that,0,mid-1990s,0
that,0,that,0,last,0,for,0,every,0,As,0
every,0,every,0,pound,0,more,0,last,0,well,0
last,0,last,0,was,0,money,0,pound,0,as,0
pound,0,pound,0,spent,0,her,0,was,0,fighting,0
was,0,was,0,as,0,task,0,spent,0,for,0
spent,0,spent,0,effectively,0,was,0,as,0,more,0
as,0,as,0,as,0,to,0,effectively,0,money,0
effectively,0,effectively,0,it,0,ensure,0,as,0,her,0
as,0,as,0,could,0,that,0,it,0,task,0
it,0,it,0,be,0,every,0,could,0,was,0
could,0,could,0,Letter,0,last,0,be,0,to,0
be,0,be,0,Policy,1,pound,0,Letter,0,ensure,0
Letter,0,Letter,0,and,0,was,0,Policy,1,that,0
Policy,0,Policy,1,politics,1,spent,0,and,0,every,0
and,0,and,0,at,0,as,0,politics,0,last,0
politics,0,politics,1,the,0,effectively,1,at,0,pound,0
at,1,at,0,Labour+Party,0,as,0,the,0,was,0
the,0,the,0,Conference,0,it,0,Labour+Party,0,spent,0
Labour+Party,0,Labour+Party,0,A,0,could,0,Conference,0,as,0
Conference,0,Conference,0,letter,0,be,0,A,0,effectively,0
Letter,0,A,0,dropped,0,Letter,0,letter,0,as,0
Policy,0,letter,0,through,0,Policy,0,dropped,0,it,0
and,0,dropped,0,the,0,and,0,through,0,could,0
politics,0,through,0,post,0,politics,0,the,0,be,0
at,1,the,0,from,0,at,0,post,0,Letter,0
the,0,post,0,the,0,the,0,from,0,Policy,0
Labour+Party,0,from,0,President,0,Labour+Party,0,the,0,and,0
Conference,0,the,0,of,0,Conference,0,President,0,politics,0
Letter,0,President,0,the,0,A,0,of,0,at,0
Policy,0,of,0,Socialist,0,letter,0,the,0,the,0
and,0,the,0,Republic,0,dropped,0,Socialist,0,Labour+Party,0
politics,0,Socialist,0,of,0,through,0,Republic,0,Conference,0
at,1,Republic,0,Montenegro,0,the,0,of,0,A,0
the,0,of,0,inviting,0,post,0,Montenegro,0,letter,0
Labour+Party,0,Montenegro,0,me,0,from,0,inviting,0,dropped,0
Conference,0,inviting,0,to,0,the,0,me,0,through,0
Letter,0,me,0,the,0,President,0,to,0,the,0
Policy,0,to,0,funeral,0,of,0,the,0,post,0
and,0,the,0,said,0,the,0,funeral,0,from,0
politics,0,funeral,0,John,0,Socialist,0,said,0,the,0
at,1,said,0,Kennedy,0,Republic,0,John,0,President,0
the,0,John,0,a,0,of,0,Kennedy,0,of,0
Labour+Party,0,Kennedy,0,Conservative+Party,0,Montenegro,0,a,0,the,0
Conference,0,a,0,member,0,inviting,0,Conservative+Party,0,Socialist,0
A,0,Conservative+Party,0,who,0,me,0,member,0,Republic,0
letter,0,member,0,lives,0,to,0,who,0,of,0
dropped,0,who,0,in,0,the,0,lives,0,Montenegro,0
through,1,lives,0,Barking,0,funeral,0,in,0,inviting,0
the,0,in,0,and,0,said,0,Barking,0,me,0
post,0,Barking,0,is,0,John,0,and,0,to,0
from,0,and,0,a,0,Kennedy,0,is,0,the,0
the,0,is,0,distant,0,a,0,a,0,funeral,0
President,0,a,0,relative,0,Conservative+Party,0,distant,0,said,0
of,0,distant,0,of,0,member,0,relative,0,John,0
the,0,relative,0,Nicholas,0,who,0,of,0,Kennedy,0
Socialist,0,of,0,Another,0,lives,0,Nicholas,0,a,0
Republic,0,Nicholas,0,response,0,in,0,Another,0,Conservative+Party,0
of,0,Another,0,to,0,Barking,0,response,0,member,0
Montenegro,0,response,0,a,0,and,0,to,0,who,0
inviting,0,to,0,visual,0,is,0,a,0,lives,0
me,0,a,0,stimulus,0,a,0,visual,0,in,0
to,0,visual,0,was,0,distant,0,stimulus,0,Barking,0
the,0,stimulus,0,Thomson,0,relative,0,was,0,and,0
funeral,0,was,0,series,0,of,0,Thomson,0,is,0
said,0,Thomson,0,of,0,Nicholas,0,series,0,a,0
John,0,series,0,musical,0,Another,0,of,0,distant,0
Kennedy,0,of,0,portraits,1,response,0,musical,0,relative,0
a,0,musical,0,of,0,to,0,portraits,0,of,0
Conservative+Party,0,portraits,0,people,0,a,0,of,0,Nicholas,0
member,1,of,0,such+as,0,visual,0,people,0,Another,0
who,0,people,0,Picasso,0,stimulus,0,such+as,0,response,0
lives,0,such+as,0,and,0,was,0,Picasso,0,to,0
in,0,Picasso,0,Aaron,0,Thomson,0,and,0,a,0
Barking,0,and,0,Copland,0,series,0,Aaron,0,visual,0
and,0,Aaron,0,But,0,of,0,Copland,0,stimulus,0
is,0,Copland,0,the,0,musical,0,But,0,was,0
a,0,But,0,villages,0,portraits,1,the,0,Thomson,0
distant,1,the,0,are,0,of,0,villages,0,series,0
relative,0,villages,0,dying,1,people,0,are,0,of,0
of,0,are,0,becoming,0,such+as,0,dying,1,musical,0
Nicholas,0,dying,0,suburbs,0,Picasso,0,becoming,1,portraits,0
Another,0,becoming,0,or,0,and,0,suburbs,0,of,0
response,1,suburbs,0,dormitories,1,Aaron,0,or,0,people,0
to,1,or,0,where,0,Copland,0,dormitories,0,such+as,0
a,0,dormitories,0,few,0,But,0,where,0,Picasso,0
visual,0,where,0,people,0,the,0,few,0,and,0
stimulus,0,few,0,work,0,villages,0,people,0,Aaron,0
was,0,people,0,but,0,are,0,work,0,Copland,0
Thomson,0,work,0,many,0,dying,1,but,0,But,0
series,0,but,0,sleep,0,becoming,0,many,0,the,0
of,0,many,0,It,0,suburbs,1,sleep,0,villages,0
musical,0,sleep,0,takes,0,or,0,It,0,are,0
portraits,2,It,0,all,0,dormitories,1,takes,0,dying ,1
of,0,takes,0,sorts,0,where,0,all,0,becoming,0
people,0,all,0,The,0,few,0,sorts,0,suburbs,0
such+as,0,sorts,0,phrase,0,people,0,The,0,or,0
Picasso,0,The,0,universal,0,work,0,phrase,0,dormitories,0
and,0,phrase,0,primacy,0,but,0,universal,0,where,0
Aaron,0,universal,0,has,0,many,0,primacy,0,few,0
Copland,0,primacy,0,a,0,sleep,0,has,0,people,0
But,0,has,0,spiritual,0,It,0,a,0,work,0
