word,DELMET,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
made,1.0,made,0,made,0,made,0,crawl,1,made,0,made,0,made,0,made,0,made,0,made,0,that,0,it,0,made,0,made,0,made,0,made,0,made,0,made,0,made,0,speed,0,The,0,made,0,made,0,made,0,made,0
the,0.0,the,0,the,0,the,0,Government,0,the,0,the,0,the,0,the,0,the,0,the,0,made,0,was,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,and,0,villagers,0,the,0,the,0,the,0,the,0
scalp,0.0,scalp,0,scalp,0,scalp,0,compounds,1,scalp,0,scalp,0,scalp,0,scalp,0,scalp,0,scalp,0,the,0,Gerry,0,scalp,0,scalp,0,scalp,1,scalp,0,scalp,0,scalp,0,scalp,0,safety,0,of,0,scalp,1,scalp,0,scalp,1,scalp,1
crawl,1.0,crawl,0,crawl,0,crawl,1,all,0,crawl,0,crawl,0,crawl,0,crawl,0,crawl,1,crawl,1,scalp,0,Conlon,0,crawl,0,crawl,1,crawl,0,crawl,1,crawl,0,crawl,1,crawl,1,as,0,Ramsala,0,crawl,1,crawl,1,crawl,0,crawl,1
Government,0.0,Government,0,Government,0,Government,0,these,0,Government,0,Government,0,Government,0,Government,0,Government,0,Government,0,crawl,0,account,0,Government,0,Government,0,Government,0,Government,0,Government,0,Government,0,Government,0,Europe,0,recipients,0,Government,1,Government,0,Government,0,Government,0
compounds,1.0,compounds,1,compounds,1,compounds,0,problems,0,compounds,1,compounds,0,compounds,1,compounds,0,compounds,0,compounds,1,scalp,0,of,0,compounds,0,compounds,0,compounds,1,compounds,1,compounds,0,compounds,1,compounds,1,consistently,0,of,0,compounds,1,compounds,0,compounds,0,compounds,1
all,0.0,all,0,all,0,all,0,when,0,all,0,all,0,all,0,all,0,all,0,all,0,crawl,1,being,0,all,0,all,0,all,0,all,0,all,0,all,0,all,0,demonstrates,0,Palm,0,all,0,all,0,all,0,all,0
these,1.0,these,0,these,0,these,0,it,0,these,0,these,0,these,0,these,0,these,0,these,0,Government,0,interrogated,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,Francesca,0,Beach,0,these,0,these,0,these,0,these,0
problems,0.0,problems,0,problems,0,problems,0,sets+down,0,problems,0,problems,0,problems,0,problems,0,problems,0,problems,0,compounds,0,after,0,problems,0,problems,0,problems,0,problems,0,problems,0,problems,0,problems,0,Simon,0,dollars,0,problems,1,problems,0,problems,0,problems,0
when,0.0,when,0,when,0,when,0,working,0,when,0,when,0,when,0,when,0,when,0,when,0,all,0,the,0,when,0,when,0,when,0,when,0,when,0,when,0,when,0,describes,0,explained,0,when,0,when,0,when,0,when,0
it,0.0,it,0,it,0,it,0,parameters,0,it,0,it,0,it,0,it,0,it,0,it,0,these,0,Guildford,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,some,0,to,0,it,0,it,0,it,0,it,0
sets+down,1.0,sets+down,0,sets+down,0,sets+down,0,which,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,problems,0,bombings,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,sets+down,0,of,0,cameras,0,sets+down,1,sets+down,0,sets+down,0,sets+down,0
working,0.0,working,0,working,0,working,0,fail,0,working,0,working,0,working,0,working,0,working,0,working,0,when,0,that,0,working,0,working,0,working,1,working,0,working,0,working,0,working,0,the,0,that,0,working,1,working,0,working,0,working,1
parameters,0.0,parameters,0,parameters,0,parameters,0,to,0,parameters,0,parameters,0,parameters,0,parameters,0,parameters,0,parameters,0,it,0,made,0,parameters,0,parameters,0,parameters,0,parameters,0,parameters,0,parameters,0,parameters,0,pitfalls,1,they,0,parameters,1,parameters,0,parameters,0,parameters,0
which,0.0,which,0,which,0,which,0,reflect,0,which,0,which,0,which,0,which,0,which,0,which,0,sets+down,0,the,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,and,0,desperately,0,which,0,which,0,which,0,which,0
fail,1.0,fail,0,fail,0,fail,0,the,0,fail,0,fail,0,fail,0,fail,0,fail,0,fail,0,working,0,scalp,0,fail,0,fail,0,fail,0,fail,0,fail,0,fail,0,fail,0,how,0,needed,0,fail,1,fail,0,fail,0,fail,0
to,0.0,to,0,to,0,to,0,value,0,to,0,to,0,to,0,to,0,to,0,to,0,parameters,0,crawl,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,clinic,0,to,0,to,0,to,0,to,0
reflect,1.0,reflect,0,reflect,0,reflect,0,the,0,reflect,0,reflect,0,reflect,0,reflect,0,reflect,0,reflect,1,which,0,Government,0,reflect,0,reflect,0,reflect,0,reflect,0,reflect,0,reflect,0,reflect,0,avoid,0,And,0,reflect,1,reflect,1,reflect,0,reflect,0
the,0.0,the,0,the,0,the,0,country,0,the,0,the,0,the,0,the,0,the,0,the,0,fail,0,compounds,1,the,0,the,0,the,0,the,0,the,0,the,0,the,0,them,0,there,0,the,0,the,0,the,0,the,0
value,1.0,value,0,value,0,value,0,gets,0,value,0,value,0,value,1,value,0,value,0,value,0,to,0,all,0,value,0,value,0,value,0,value,0,value,0,value,0,value,0,Travel,0,is,0,value,1,value,0,value,0,value,0
the,0.0,the,0,the,0,the,0,from,0,the,0,the,0,the,0,the,0,the,0,the,0,reflect,0,these,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,Copse,0,always,0,the,0,the,0,the,0,the,0
country,0.0,country,0,country,0,country,0,a,0,country,0,country,0,country,0,country,0,country,0,country,0,the,0,problems,0,country,0,country,0,country,0,country,0,country,0,country,0,country,0,and,0,the,0,country,1,country,0,country,0,country,0
gets,1.0,gets,0,gets,0,gets,0,system,0,gets,0,gets,0,gets,0,gets,0,gets,0,gets,0,value,0,when,0,gets,0,gets,0,gets,0,gets,0,gets,0,gets,0,gets,0,robbers,0,ultimate,0,gets,1,gets,0,gets,0,gets,0
from,1.0,from,0,from,0,from,0,that,0,from,0,from,0,from,0,from,0,from,0,from,0,the,0,it,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,Christopher,0,unbundler,0,from,0,from,0,from,0,from,0
a,0.0,a,0,a,0,a,0,is,0,a,0,a,0,a,0,a,0,a,0,a,0,country,0,sets,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,Somerville,0,defence,1,a,0,a,0,a,0,a,0
system,1.0,system,0,system,0,system,0,run,0,system,0,system,0,system,0,system,0,system,0,system,0,gets,0,down,0,system,0,system,0,system,0,system,0,system,0,system,0,system,0,sees,0,that,0,system,1,system,0,system,0,system,0
that,0.0,that,0,that,0,that,0,efficiently,0,that,0,that,0,that,0,that,0,that,0,that,0,from,0,working,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,how,0,he,0,that,0,that,0,that,0,that,0
is,0.0,is,0,is,0,is,0,can,0,is,0,is,0,is,0,is,0,is,0,is,0,a,0,parameters,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,woodland,0,will,0,is,0,is,0,is,0,is,0
run,1.0,run,0,run,0,run,0,shift,0,run,0,run,0,run,0,run,0,run,0,run,0,system,0,which,0,run,0,run,0,run,0,run,0,run,0,run,0,run,0,has,0,make,0,run,1,run,0,run,0,run,0
efficiently,0.0,efficiently,0,efficiently,0,efficiently,0,people,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,that,0,fail,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,efficiently,0,usurped,1,money,0,efficiently,1,efficiently,0,efficiently,0,efficiently,0
can,0.0,can,0,can,0,can,0,to,0,can,0,can,0,can,0,can,0,can,0,can,0,is,0,to,0,can,0,can,0,can,0,can,0,can,0,can,0,can,0,the,0,for,0,can,0,can,0,can,0,can,0
shift,1.0,shift,0,shift,0,shift,0,destinations,0,shift,0,shift,0,shift,0,shift,1,shift,0,shift,1,run,0,reflect,0,shift,0,shift,1,shift,1,shift,1,shift,1,shift,0,shift,0,ancient,0,his,0,shift,1,shift,1,shift,0,shift,1
people,0.0,people,0,people,0,people,0,with,0,people,0,people,0,people,0,people,0,people,0,people,0,efficiently,0,the,0,people,0,people,0,people,0,people,0,people,0,people,0,people,0,cattle,0,backers,0,people,1,people,0,people,0,people,0
to,0.0,to,0,to,0,to,0,exemplary,0,to,0,to,0,to,0,to,0,to,0,to,0,can,0,value,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,thieves,0,Then,0,to,0,to,0,to,0,to,0
destinations,0.0,destinations,0,destinations,0,destinations,0,speed,0,destinations,0,destinations,0,destinations,0,destinations,0,destinations,0,destinations,0,shift,0,the,0,destinations,0,destinations,0,destinations,0,destinations,0,destinations,0,destinations,0,destinations,0,of,0,they,0,destinations,1,destinations,0,destinations,0,destinations,0
with,1.0,with,0,with,0,with,0,and,0,with,0,with,0,with,0,with,0,with,0,with,0,people,0,country,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,the,0,formed,0,with,0,with,0,with,0,with,0
exemplary,0.0,exemplary,0,exemplary,0,exemplary,0,safety,0,exemplary,0,exemplary,1,exemplary,0,exemplary,0,exemplary,0,exemplary,0,to,0,gets,0,exemplary,0,exemplary,0,exemplary,0,exemplary,0,exemplary,0,exemplary,0,exemplary,0,Cheviot,0,a,0,exemplary,1,exemplary,0,exemplary,0,exemplary,1
speed,0.0,speed,0,speed,0,speed,0,as,0,speed,0,speed,0,speed,0,speed,0,speed,0,speed,0,destinations,0,from,0,speed,0,speed,0,speed,0,speed,0,speed,0,speed,0,speed,0,Hills,0,slow,0,speed,1,speed,0,speed,0,speed,0
and,0.0,and,0,and,0,and,0,Europe,0,and,0,and,0,and,0,and,0,and,0,and,0,with,0,a,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,Probably,0,procession,0,and,0,and,0,and,0,and,0
safety,0.0,safety,0,safety,0,safety,0,consistently,0,safety,0,safety,0,safety,0,safety,0,safety,0,safety,0,exemplary,0,system,0,safety,0,safety,0,safety,0,safety,0,safety,0,safety,0,safety,0,nothing,0,behind,0,safety,1,safety,0,safety,0,safety,0
as,0.0,as,0,as,0,as,0,demonstrates,0,as,0,as,0,as,0,as,0,as,0,as,0,speed,0,that,0,as,0,as,0,as,0,as,0,as,0,as,0,as,0,at+all,0,the,0,as,0,as,0,as,0,as,0
Europe,0.0,Europe,0,Europe,0,Europe,0,Francesca,0,Europe,0,Europe,0,Europe,0,Europe,0,Europe,0,Europe,0,and,0,is,0,Europe,0,Europe,0,Europe,0,Europe,0,Europe,0,Europe,0,Europe,0,Con,0,coffin,0,Europe,1,Europe,0,Europe,0,Europe,0
consistently,0.0,consistently,0,consistently,0,consistently,0,Simon,0,consistently,0,consistently,0,consistently,0,consistently,0,consistently,0,consistently,0,safety,0,run,0,consistently,0,consistently,0,consistently,0,consistently,0,consistently,0,consistently,0,consistently,0,Maj,0,into,0,consistently,1,consistently,0,consistently,0,consistently,0
demonstrates,1.0,demonstrates,0,demonstrates,0,demonstrates,0,describes,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,as,0,efficiently,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,demonstrates,0,2,0,the,0,demonstrates,1,demonstrates,0,demonstrates,0,demonstrates,0
Francesca,0.0,Francesca,0,Francesca,0,Francesca,0,some,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,Europe,0,can,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0,The,0,mountains,0,Francesca,0,Francesca,0,Francesca,0,Francesca,0
Simon,0.0,Simon,0,Simon,0,Simon,0,of,0,Simon,0,Simon,0,Simon,0,Simon,0,Simon,0,Simon,0,consistently,0,shift,0,Simon,0,Simon,0,Simon,0,Simon,0,Simon,0,Simon,0,Simon,0,villagers,0,to,0,Simon,0,Simon,0,Simon,0,Simon,0
describes,0.0,describes,0,describes,0,describes,0,the,0,describes,0,describes,0,describes,0,describes,0,describes,0,describes,0,demonstrates,0,people,0,describes,0,describes,0,describes,0,describes,0,describes,0,describes,0,describes,0,of,0,the,0,describes,1,describes,0,describes,0,describes,0
some,0.0,some,0,some,0,some,0,pitfalls,0,some,0,some,0,some,0,some,0,some,0,some,0,Francesca,0,to,0,some,0,some,0,some,0,some,0,some,0,some,0,some,0,Ramsala,0,old,0,some,0,some,0,some,0,some,0
of,1.0,of,0,of,0,of,0,and,0,of,0,of,0,of,0,of,0,of,0,of,0,Simon,0,destinations,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,recipients,0,royal,0,of,0,of,0,of,0,of,0
the,0.0,the,0,the,0,the,0,how,0,the,0,the,0,the,0,the,0,the,0,the,0,describes,0,with,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,of,0,capital,0,the,0,the,0,the,0,the,0
pitfalls,0.0,pitfalls,0,pitfalls,0,pitfalls,0,to,0,pitfalls,0,pitfalls,0,pitfalls,1,pitfalls,0,pitfalls,0,pitfalls,0,some,0,exemplary,0,pitfalls,0,pitfalls,1,pitfalls,0,pitfalls,0,pitfalls,0,pitfalls,0,pitfalls,0,the,0,of,0,pitfalls,1,pitfalls,0,pitfalls,0,pitfalls,0
and,0.0,and,0,and,0,and,0,avoid,0,and,0,and,0,and,0,and,0,and,0,and,0,of,0,speed,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,Palm,0,Cetinje,0,and,0,and,0,and,0,and,0
how,0.0,how,0,how,0,how,0,them,0,how,0,how,0,how,0,how,0,how,0,how,0,the,0,and,0,how,0,how,0,how,0,how,0,how,0,how,0,how,0,Beach,0,for,0,how,0,how,0,how,0,how,0
to,0.0,to,0,to,0,to,0,Travel,0,to,0,to,0,to,0,to,0,to,0,to,0,pitfalls,0,safety,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,dollars,0,his,0,to,0,to,0,to,0,to,0
avoid,1.0,avoid,0,avoid,0,avoid,0,Copse,0,avoid,0,avoid,0,avoid,0,avoid,0,avoid,0,avoid,0,and,0,as,0,avoid,0,avoid,1,avoid,0,avoid,0,avoid,0,avoid,0,avoid,0,explained,0,reburial,0,avoid,1,avoid,1,avoid,0,avoid,0
them,0.0,them,0,them,0,them,0,and,0,them,0,them,0,them,0,them,0,them,0,them,0,how,0,Europe,0,them,0,them,0,them,0,them,0,them,0,them,0,them,0,to,0,in,0,them,0,them,0,them,0,them,0
Travel,0.0,Travel,0,Travel,0,Travel,0,robbers,0,Travel,0,Travel,0,Travel,0,Travel,0,Travel,0,Travel,0,to,0,consistently,0,Travel,0,Travel,0,Travel,0,Travel,0,Travel,0,Travel,0,Travel,0,the,0,the,0,Travel,1,Travel,0,Travel,0,Travel,0
Copse,0.0,Copse,0,Copse,0,Copse,0,Christopher,0,Copse,0,Copse,0,Copse,0,Copse,0,Copse,0,Copse,0,avoid,0,demonstrates,0,Copse,0,Copse,0,Copse,0,Copse,0,Copse,0,Copse,0,Copse,0,cameras,0,monastery,0,Copse,1,Copse,0,Copse,0,Copse,0
and,0.0,and,0,and,0,and,0,Somerville,0,and,0,and,0,and,0,and,0,and,0,and,0,them,0,Francesca,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,that,0,there,0,and,0,and,0,and,0,and,0
robbers,0.0,robbers,0,robbers,0,robbers,0,sees,0,robbers,0,robbers,0,robbers,0,robbers,0,robbers,0,robbers,0,Travel,0,Simon,0,robbers,0,robbers,1,robbers,0,robbers,0,robbers,0,robbers,0,robbers,0,they,0,Just+as+so,0,robbers,1,robbers,0,robbers,0,robbers,1
Christopher,0.0,Christopher,0,Christopher,0,Christopher,0,how,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,Copse,0,describes,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,Christopher,0,desperately,0,Thomson,0,Christopher,1,Christopher,0,Christopher,0,Christopher,0
Somerville,0.0,Somerville,0,Somerville,0,Somerville,0,woodland,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,and,0,some,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,Somerville,0,needed,0,transferred,0,Somerville,1,Somerville,0,Somerville,0,Somerville,0
sees,0.0,sees,0,sees,0,sees,0,has,0,sees,0,sees,0,sees,0,sees,0,sees,0,sees,0,robbers,0,of,0,sees,0,sees,0,sees,0,sees,0,sees,0,sees,0,sees,0,a,0,Stein,0,sees,1,sees,0,sees,0,sees,0
how,0.0,how,0,how,0,how,0,usurped,0,how,0,how,0,how,0,how,0,how,0,how,0,Christopher,0,the,0,how,0,how,0,how,0,how,0,how,0,how,0,how,0,clinic,0,literary,0,how,0,how,0,how,0,how,0
woodland,0.0,woodland,0,woodland,0,woodland,0,the,0,woodland,0,woodland,0,woodland,0,woodland,0,woodland,0,woodland,0,Somerville,0,pitfalls,0,woodland,0,woodland,0,woodland,0,woodland,0,woodland,0,woodland,0,woodland,0,When,0,abstraction,0,woodland,1,woodland,0,woodland,0,woodland,0
has,0.0,has,0,has,0,has,0,ancient,0,has,0,has,0,has,0,has,0,has,0,has,0,sees,0,and,0,has,0,has,0,has,0,has,0,has,0,has,0,has,0,he,0,to,0,has,0,has,0,has,0,has,0
usurped,2.0,usurped,0,usurped,0,usurped,0,cattle,0,usurped,0,usurped,0,usurped,0,usurped,0,usurped,0,usurped,0,how,0,how,0,usurped,0,usurped,1,usurped,0,usurped,0,usurped,0,usurped,0,usurped,0,collaborated,0,music,0,usurped,1,usurped,1,usurped,0,usurped,1
the,0.0,the,0,the,0,the,0,thieves,0,the,0,the,0,the,0,the,0,the,0,the,0,woodland,0,to,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,directly,0,life,0,the,0,the,0,the,0,the,0
ancient,0.0,ancient,0,ancient,0,ancient,0,of,0,ancient,0,ancient,0,ancient,0,ancient,0,ancient,0,ancient,0,has,0,avoid,0,ancient,0,ancient,0,ancient,0,ancient,0,ancient,0,ancient,0,ancient,0,with,0,from,0,ancient,1,ancient,0,ancient,0,ancient,0
cattle,0.0,cattle,0,cattle,0,cattle,0,the,0,cattle,0,cattle,0,cattle,0,cattle,0,cattle,0,cattle,0,usurped,0,them,0,cattle,0,cattle,0,cattle,0,cattle,0,cattle,0,cattle,0,cattle,0,her,0,sitter,0,cattle,1,cattle,0,cattle,0,cattle,0
thieves,0.0,thieves,0,thieves,0,thieves,0,Cheviot,0,thieves,0,thieves,0,thieves,0,thieves,0,thieves,0,thieves,0,the,0,Travel,0,thieves,0,thieves,0,thieves,0,thieves,0,thieves,0,thieves,0,thieves,0,in,0,drawing,0,thieves,1,thieves,0,thieves,0,thieves,0
of,1.0,of,0,of,0,of,0,Hills,0,of,0,of,0,of,0,of,0,of,0,of,0,ancient,0,Copse,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,opera,0,technique,0,of,0,of,0,of,0,of,0
the,0.0,the,0,the,0,the,0,Probably,0,the,0,the,0,the,0,the,0,the,0,the,0,cattle,0,and,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,painter,0,the,0,the,0,the,0,the,0
Cheviot,0.0,Cheviot,0,Cheviot,0,Cheviot,0,nothing,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,thieves,0,robbers,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,Cheviot,0,result,0,employ,0,Cheviot,1,Cheviot,0,Cheviot,0,Cheviot,0
Hills,0.0,Hills,0,Hills,0,Hills,0,at+all,0,Hills,0,Hills,0,Hills,0,Hills,0,Hills,0,Hills,0,of,0,Christopher,0,Hills,0,Hills,0,Hills,0,Hills,0,Hills,0,Hills,0,Hills,0,was,0,portraits,0,Hills,1,Hills,0,Hills,0,Hills,0
Probably,0.0,Probably,0,Probably,0,Probably,0,Con,0,Probably,0,Probably,0,Probably,0,Probably,0,Probably,0,Probably,0,the,0,Somerville,0,Probably,0,Probably,0,Probably,0,Probably,0,Probably,0,Probably,0,Probably,0,of,0,these,0,Probably,0,Probably,0,Probably,0,Probably,0
nothing,0.0,nothing,0,nothing,0,nothing,0,Maj,0,nothing,0,nothing,0,nothing,0,nothing,0,nothing,0,nothing,0,Cheviot,0,sees,0,nothing,0,nothing,0,nothing,0,nothing,0,nothing,0,nothing,0,nothing,0,historical,0,unusually,0,nothing,1,nothing,0,nothing,0,nothing,0
at+all,0.0,at+all,0,at+all,0,at+all,0,2,0,at+all,0,at+all,0,at+all,0,at+all,0,at+all,0,at+all,0,Hills,0,how,0,at+all,0,at+all,0,at+all,0,at+all,0,at+all,0,at+all,0,at+all,0,significance,0,the,0,at+all,1,at+all,0,at+all,0,at+all,0
Con,0.0,Con,0,Con,0,Con,0,The,0,Con,0,Con,0,Con,0,Con,0,Con,0,Con,0,Probably,0,woodland,0,Con,0,Con,0,Con,0,Con,0,Con,0,Con,0,Con,0,But,0,of,0,Con,1,Con,0,Con,0,Con,0
Maj,0.0,Maj,0,Maj,0,Maj,0,villagers,0,Maj,0,Maj,0,Maj,0,Maj,0,Maj,0,Maj,0,nothing,0,has,0,Maj,0,Maj,0,Maj,0,Maj,0,Maj,0,Maj,0,Maj,0,its,0,the,0,Maj,1,Maj,0,Maj,0,Maj,0
2.5830000000000002,0.0,2,0,2,0,2,0,of,0,2,0,2,0,2,0,2,0,2,0,2,0,at+all,0,usurped,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,last,0,an,0,2,0,2,0,2,0,2,0
The,0.0,The,0,The,0,The,0,Ramsala,0,The,0,The,0,The,0,The,0,The,0,The,0,Con,0,the,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,effort,0,ideal,0,The,0,The,0,The,0,The,0
villagers,0.0,villagers,0,villagers,0,villagers,0,recipients,0,villagers,0,villagers,0,villagers,0,villagers,0,villagers,0,villagers,0,Maj,0,ancient,0,villagers,0,villagers,0,villagers,0,villagers,0,villagers,0,villagers,0,villagers,0,the,0,combination,0,villagers,1,villagers,0,villagers,0,villagers,0
of,0.0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,2,0,cattle,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,Department,0,of,0,of,0,of,0,of,0,of,0
Ramsala,0.0,Ramsala,0,Ramsala,0,Ramsala,0,the,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,The,0,thieves,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,Ramsala,0,of,0,Thomson,0,Ramsala,1,Ramsala,0,Ramsala,0,Ramsala,0
recipients,0.0,recipients,0,recipients,0,recipients,0,Palm,0,recipients,0,recipients,0,recipients,0,recipients,0,recipients,0,recipients,0,villagers,0,of,0,recipients,0,recipients,0,recipients,0,recipients,0,recipients,0,recipients,0,recipients,0,Economic,0,habit,0,recipients,1,recipients,0,recipients,0,recipients,0
of,0.0,of,0,of,0,of,0,Beach,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,the,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,Affairs,0,of,0,of,0,of,0,of,0,of,0
the,0.0,the,0,the,0,the,0,dollars,0,the,0,the,0,the,0,the,0,the,0,the,0,Ramsala,0,Cheviot,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,set+up,0,immediate,0,the,0,the,0,the,0,the,0
Palm,0.0,Palm,0,Palm,0,Palm,0,explained,0,Palm,0,Palm,0,Palm,0,Palm,0,Palm,0,Palm,0,recipients,0,Hills,0,Palm,0,Palm,0,Palm,0,Palm,0,Palm,0,Palm,0,Palm,0,by,0,response,1,Palm,1,Palm,0,Palm,0,Palm,0
Beach,0.0,Beach,0,Beach,0,Beach,0,to,0,Beach,0,Beach,0,Beach,0,Beach,0,Beach,0,Beach,0,of,0,Probably,0,Beach,0,Beach,0,Beach,0,Beach,0,Beach,0,Beach,0,Beach,0,Harold,0,with,0,Beach,1,Beach,0,Beach,0,Beach,0
dollars,0.0,dollars,0,dollars,0,dollars,0,the,0,dollars,0,dollars,0,dollars,0,dollars,0,dollars,0,dollars,0,the,0,nothing,0,dollars,0,dollars,0,dollars,0,dollars,0,dollars,0,dollars,0,dollars,0,Wilson,0,an,0,dollars,1,dollars,0,dollars,0,dollars,0
explained,1.0,explained,0,explained,0,explained,0,cameras,0,explained,0,explained,0,explained,0,explained,0,explained,0,explained,0,Palm,0,at,0,explained,0,explained,0,explained,0,explained,0,explained,0,explained,0,explained,0,and,0,actual,0,explained,1,explained,0,explained,0,explained,0
to,1.0,to,0,to,0,to,0,that,0,to,0,to,0,to,0,to,0,to,0,to,0,Beach,0,all,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,headed,0,subject,0,to,0,to,0,to,0,to,0
the,0.0,the,0,the,0,the,0,they,0,the,0,the,0,the,0,the,0,the,0,the,0,dollars,0,Con,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,by,0,In,0,the,0,the,0,the,0,the,0
cameras,0.0,cameras,0,cameras,0,cameras,0,desperately,0,cameras,0,cameras,0,cameras,0,cameras,0,cameras,0,cameras,0,explained,0,Maj,0,cameras,0,cameras,0,cameras,0,cameras,0,cameras,0,cameras,0,cameras,0,George,0,some,0,cameras,1,cameras,0,cameras,0,cameras,0
that,0.0,that,0,that,0,that,0,needed,0,that,0,that,0,that,0,that,0,that,0,that,0,to,0,2,0,that,0,that,0,that,0,that,0,that,0,that,0,that,0,Brown,0,cases,0,that,0,that,0,that,0,that,0
they,0.0,they,0,they,0,they,0,a,0,they,0,they,0,they,0,they,0,they,0,they,0,the,0,The,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,ended,0,Labour,0,they,0,they,0,they,0,they,0
desperately,0.0,desperately,0,desperately,0,desperately,0,clinic,0,desperately,0,desperately,0,desperately,0,desperately,0,desperately,0,desperately,0,cameras,0,villagers,0,desperately,0,desperately,0,desperately,0,desperately,0,desperately,0,desperately,0,desperately,0,in,0,quangos,0,desperately,1,desperately,0,desperately,0,desperately,1
needed,0.0,needed,0,needed,0,needed,0,When,0,needed,0,needed,0,needed,0,needed,0,needed,0,needed,0,that,0,of,0,needed,0,needed,0,needed,0,needed,0,needed,0,needed,0,needed,0,futile,0,merge,0,needed,1,needed,0,needed,0,needed,0
a,0.0,a,0,a,0,a,0,he,0,a,0,a,0,a,0,a,0,a,0,a,0,they,0,Ramsala,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,departmental,0,existing,0,a,0,a,0,a,0,a,0
clinic,0.0,clinic,0,clinic,0,clinic,0,collaborated,0,clinic,0,clinic,0,clinic,0,clinic,0,clinic,0,clinic,0,desperately,0,recipients,0,clinic,0,clinic,0,clinic,0,clinic,0,clinic,0,clinic,0,clinic,0,and,0,ones,0,clinic,1,clinic,0,clinic,0,clinic,0
When,0.0,When,0,When,0,When,0,directly,0,When,0,When,0,When,0,When,0,When,0,When,0,needed,0,of,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,ministerial,0,or,0,When,0,When ,1,When,0,When,0
he,0.0,he,0,he,0,he,0,with,0,he,0,he,0,he,0,he,0,he,0,he,0,a,0,the,0,he,0,he,0,he,0,he,0,he,0,he,0,he,0,infighting,1,replace,0,he,0,he,0,he,0,he,0
