word,DELMET,word_8,label_8,word_13,label_13,word_2,label_2,word_18,label_18,word_16,label_16,word_1,label_1,word_24,label_24,word_14,label_14,word_11,label_11,word_9,label_9,word_10,label_10,word_5,label_5,word_4,label_4,word_7,label_7,word_6,label_6,word_25,label_25,word_19,label_19,word_12,label_12,word_20,label_20,word_17,label_17,word_3,label_3,word_15,label_15,word_21,label_21,word_23,label_23,word_22,label_22
and,0,morality,0,the,0,by,0,the,0,for,0,the,0,police,0,morality,0,who,0,by,0,the,0,the,0,the,0,the,0,morality,0,morality,0,the,0,the,0,the,0,morality,0,breaking,0,police,0,the,0,by,0,the,0
robbers,0,police,0,morality,0,the,0,morality,0,breaking,0,morality,0,for,0,police,0,was,0,the,0,morality,0,morality,0,morality,0,morality,0,police,0,police,0,morality,0,morality,0,morality,0,police,0,hijab,0,for,0,morality,0,the,0,morality,0
Christopher,0,for,0,police,0,morality,1,police,0,hijab,0,police,0,breaking,0,for,0,detained,0,morality,0,police,0,police,0,police,0,police,0,for,0,for,0,police,0,police,0,police,0,for,0,rules,0,breaking,0,police,0,morality,0,police,0
Somerville,0,breaking,0,for,0,police,0,for,0,rules,0,for,0,hijab,0,breaking,0,by,0,police,0,for,0,for,0,for,0,for,0,breaking,0,breaking,1,for,0,for,0,for,0,breaking,0,AI,1,hijab,0,for,0,police,0,for,0
sees,0,hijab,0,breaking,0,for,0,breaking,0,AI,0,breaking,0,rules,0,hijab,0,the,0,for,0,breaking,0,breaking,0,breaking,0,breaking,0,hijab,0,hijab,0,breaking,0,breaking,0,breaking,0,hijab,0,fuelling,1,rules,0,breaking,0,for,0,breaking,0
how,0,rules,0,hijab,0,breaking,0,hijab,0,fuelling,1,hijab,0,AI,0,rules,0,morality,0,breaking,0,hijab,0,hijab,0,hijab,0,hijab,0,rules,0,rules,0,hijab,0,hijab,0,hijab,0,rules,0,dating,0,AI,0,hijab,0,breaking,0,hijab,0
woodland,0,AI,0,rules,0,hijab,0,rules,0,dating,0,rules,0,fuelling,1,AI,0,police,0,hijab,0,rules,0,rules,0,rules,0,rules,0,AI,0,AI,0,rules,0,rules,0,rules,0,AI,1,and,0,fuelling,1,rules,0,hijab,0,rules,0
has,0,fuelling,1,AI,0,rules,0,AI,1,and,0,AI,0,dating,0,fuelling,1,for,0,rules,0,AI,0,AI,1,AI,1,AI,0,fuelling,1,fuelling,1,AI,1,AI,0,AI,1,fuelling,1,social,0,dating,0,AI,0,rules,0,AI,0
usurped,2,dating,0,fuelling,1,AI,1,fuelling,1,social,0,fuelling,1,and,0,dating,0,breaking,0,AI,0,fuelling,1,fuelling,1,fuelling,1,fuelling,1,dating,0,dating,0,fuelling,1,fuelling,1,fuelling,1,dating,0,media,0,and,0,fuelling,1,AI,0,fuelling,1
the,0,and,0,dating,0,fuelling,1,dating,0,media,0,dating,0,social,0,and,0,hijab,0,fuelling,1,dating,0,dating,0,dating,0,dating,0,and,0,and,0,dating,0,dating,0,dating,0,and,0,fraud,0,social,0,dating,0,fuelling,1,dating,0
ancient,0,social,0,and,0,dating,0,and,0,fraud,0,and,0,media,0,social,0,rules,0,dating,0,and,0,and,0,and,0,and,0,social,0,social,0,and,0,and,0,and,0,social,0,EU,0,media,0,and,0,dating,0,and,0
cattle,0,media,0,social,0,and,0,social,0,EU,0,social,0,fraud,0,media,0,None of the tokens in these sentences appear to be conventional metaphors when taken in context,0,and,0,social,0,social,0,social,0,social,0,media,0,media,0,social,0,social,0,social,0,media,0,police,0,fraud,0,social,0,and,0,social,0
thieves,0,fraud,0,media,0,social,0,media,0,police,0,media,0,EU,0,fraud,0,AI,0,social,0,media,0,media,0,media,0,media,0,fraud,0,fraud,0,media,0,media,0,media,0,fraud,0,agency,0,EU,0,media,0,social,0,media,0
of,1,EU,0,fraud,0,media,0,fraud,0,agency,0,fraud,0,police,0,EU,0,fuelling ,1,media,0,fraud,0,fraud,0,fraud,0,fraud,0,EU,0,EU,0,fraud,0,fraud,0,fraud,0,EU,0,says,0,police,0,fraud,0,media,0,fraud,0
the,0,police,0,EU,0,fraud,0,EU,0,says,0,EU,0,agency,0,police,0,dating,0,fraud,0,EU,0,EU,0,EU,0,EU,0,police,0,police,0,EU,0,EU,0,EU,0,police,0,Artificial,0,agency,0,EU,0,fraud,0,EU,0
Cheviot,0,agency,0,police,0,EU,0,police,0,Artificial,0,police,0,says,0,agency,0,and,0,EU,0,police,0,police,0,police,0,police,0,agency,0,agency,0,police,0,police,0,police,0,agency,0,intelligence,1,says,0,police,0,EU,0,police,0
Hills,0,says,0,agency,0,police,0,agency,0,intelligence,0,agency,0,Artificial,0,says,0,social,0,police,0,agency,0,agency,0,agency,0,agency,0,says,0,says,0,agency,0,agency,0,agency,0,says,0,enables,0,Artificial,0,agency,0,police,0,agency,0
Probably,0,Artificial,0,says,0,agency,0,says,0,enables,0,says,0,intelligence,0,Artificial,0,media,0,agency,0,says,0,says,0,says,0,says,0,Artificial,0,Artificial,0,says,0,says,0,says,0,Artificial,0,criminals,0,intelligence,0,says,0,agency,0,says,0
nothing,0,intelligence,0,Artificial,0,says,0,Artificial,0,criminals,0,Artificial,0,enables,0,intelligence,0,fraud,0,says,0,Artificial,0,Artificial,0,Artificial,0,Artificial,0,intelligence,0,intelligence,0,Artificial,0,Artificial,0,Artificial,0,intelligence,0,to,0,enables,1,Artificial,0,says,0,Artificial,0
at+all,0,enables,0,intelligence,0,Artificial,0,intelligence,0,to,0,intelligence,0,criminals,0,enables,0,EU,0,Artificial,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,enables,0,enables,0,intelligence,0,intelligence,0,intelligence,0,enables,0,target,0,criminals,0,intelligence,0,Artificial,0,intelligence,0
Con,0,criminals,0,enables,0,intelligence,0,enables,0,target,0,enables,0,to,0,criminals,0,police,0,intelligence,0,enables,0,enables,0,enables,0,enables,0,criminals,0,criminals,0,enables,0,enables,0,enables,0,criminals,0,thousands,0,to,0,enables,0,intelligence,0,enables,0
Maj,0,to,0,criminals,0,enables,0,criminals,0,thousands,0,criminals,0,target,0,to,0,agency,0,enables,0,criminals,0,criminals,0,criminals,0,criminals,0,to,0,to,0,criminals,0,criminals,0,criminals,0,to,0,of,0,target,0,criminals,0,enables,0,criminals,0
2.5830000000000002,0,target,0,to,0,criminals,0,to,0,of,0,to,0,thousands,0,target,0,says,0,criminals,0,to,0,to,0,to,0,to,0,target,0,target,0,to,0,to,0,to,0,target,0,victims,0,thousands,0,to,0,criminals,0,to,0
The,0,thousands,0,target,0,to,0,target,0,victims,0,target,0,of,0,thousands,0,Artificial,0,to,0,target,0,target,0,target,0,target,0,thousands,0,thousands,0,target,0,target,0,target,0,thousands,0,at,0,of,0,target,0,to,0,target,1
villagers,0,of,0,thousands,0,target,0,thousands,0,at,0,thousands,0,victims,0,of,0,intelligence,0,target,0,thousands,0,thousands,0,thousands,0,thousands,0,of,0,of,0,thousands,0,thousands,0,thousands,0,of,0,once,0,victims,0,thousands,0,target,0,thousands,0
of,0,victims,0,of,0,thousands,0,of,0,once,0,of,0,at,0,victims,0,enables,0,thousands,0,of,0,of,0,of,0,of,0,victims,0,victims,0,of,0,of,0,of,0,victims,0,say,0,at,0,of,0,thousands,0,of,0
Ramsala,0,at,0,victims,0,of,0,victims,0,say,0,victims,0,once,0,at,0,criminals,0,of,0,victims,0,victims,0,victims,0,victims,0,at,0,at,0,victims,0,victims,0,victims,0,at,0,Europol,0,once,0,victims,0,of,0,victims,0
recipients,0,once,0,at,0,victims,0,at,0,Europol,0,at,0,say,0,once,0,to,0,victims,0,at,0,at,0,at,0,at,0,once,0,once,0,at,0,at,0,at,0,once,0,experts,0,say,0,at,0,victims,0,at,0
of,0,say,0,once,0,at,0,once,0,experts,0,once,0,Europol,0,say,0,target,0,at,0,once,0,once,0,once,0,once,0,say,0,say,0,once,0,once,0,once,0,say,0,Artificial,0,Europol,0,once,0,at,0,once,0
the,0,Europol,0,say,0,once,0,say,0,Artificial,0,say,0,experts,0,Europol,0,thousands,0,once,0,say,0,say,0,say,0,say,0,Europol,0,Europol,0,say,0,say,0,say,0,Europol,0,intelligence,1,experts,0,say,0,once,0,say,0
Palm,0,experts,0,Europol,0,say,0,Europol,0,intelligence,0,Europol,0,Artificial,0,experts,0,of,0,say,0,Europol,0,Europol,0,Europol,0,Europol,0,experts,0,experts,0,Europol,0,Europol,0,Europol,0,experts,0,combined,0,Artificial,0,Europol,0,say,0,Europol,0
Beach,0,Artificial,0,experts,0,Europol,0,experts,0,combined,0,experts,0,intelligence,0,Artificial,0,victims,0,Europol,0,experts,0,experts,0,experts,0,experts,0,Artificial,0,Artificial,0,experts,0,experts,0,experts,0,Artificial,0,with,0,intelligence,0,experts,0,Europol,0,experts,0
dollars,0,intelligence,0,Artificial,0,experts,0,Artificial,0,with,0,Artificial,0,combined,0,intelligence,0,at,0,experts,0,Artificial,0,Artificial,0,Artificial,0,Artificial,0,intelligence,0,intelligence,0,Artificial,0,Artificial,0,Artificial,0,intelligence,0,wars,0,combined,0,Artificial,0,experts,0,Artificial,0
explained,1,combined,0,intelligence,0,Artificial,0,intelligence,0,wars,0,intelligence,0,with,0,combined,0,once,0,Artificial,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,combined,0,combined,0,intelligence,0,intelligence,0,intelligence,0,combined,0,in,0,with,0,intelligence,0,Artificial,0,intelligence,0
to,1,with,0,combined,0,intelligence,0,combined,0,in,0,combined,0,wars,0,with,0,say,0,intelligence,0,combined,0,combined,0,combined,0,combined,0,with,0,with,0,combined,0,combined,0,combined,0,with,0,Ukraine,0,wars,0,combined,0,intelligence,0,combined,0
the,0,wars,0,with,0,combined,0,with,0,Ukraine,0,with,0,in,0,wars,0,Europol,0,combined,0,with,0,with,0,with,0,with,0,wars,0,wars,0,with,0,with,0,with,0,wars,0,and,0,in,0,with,0,combined,0,with,0
cameras,0,in,0,wars,0,with,0,wars,0,and,0,wars,1,Ukraine,0,in,0,experts,0,with,0,wars,1,wars,1,wars,0,wars,0,in,0,in,0,wars,0,wars,0,wars,0,in,0,the,0,Ukraine,0,wars,0,with,0,wars,1
that,0,Ukraine,0,in,0,wars,0,in,0,the,0,in,0,and,0,Ukraine,0,Artificial,0,wars,0,in,0,in,0,in,0,in,0,Ukraine,0,Ukraine,0,in,0,in,0,in,0,Ukraine,0,Middle,0,and,0,in,0,wars,0,in,0
they,0,and,0,Ukraine,0,in,0,Ukraine,0,Middle,0,Ukraine,0,the,0,and,0,intelligence,0,in,0,Ukraine,0,Ukraine,0,Ukraine,0,Ukraine,0,and,0,and,0,Ukraine,0,Ukraine,0,Ukraine,0,and,0,East,0,the,0,Ukraine,0,in,0,Ukraine,0
desperately,0,the,0,and,0,Ukraine,0,and,0,East,0,and,0,Middle,0,the,0,combined,0,Ukraine,0,and,0,and,0,and,0,and,0,the,0,the,0,and,0,and,0,and,0,the,0,is,0,Middle,0,and,0,Ukraine,0,and,0
needed,0,Middle,0,the,0,and,0,the,0,is,0,the,0,East,0,Middle,0,with,0,and,0,the,0,the,0,the,0,the,0,Middle,0,Middle,0,the,0,the,0,the,0,Middle,0,fuelling,1,East,0,the,0,and,0,the,0
a,0,East,0,Middle,0,the,0,Middle,0,fuelling,1,Middle,0,is,0,East,0,wars,0,the,0,Middle,0,Middle,0,Middle,0,Middle,0,East,0,East,0,Middle,0,Middle,0,Middle,0,East,0,a,0,is,0,Middle,0,the,0,Middle,0
clinic,0,is,0,East,0,Middle,0,East,0,a,0,East,0,fuelling,1,is,0,in,0,Middle,0,East,0,East,0,East,0,East,0,is,0,is,0,East,0,East,0,East,0,is,0,boom,0,fuelling,1,East,0,Middle,0,East,0
But,0,fuelling,1,is,0,East,0,is,0,boom,0,is,0,a,0,fuelling,1,Ukraine,0,East,0,is,0,is,0,is,0,is,0,fuelling,1,fuelling,1,is,0,is,0,is,0,fuelling,1,in,0,a,0,is,0,East,0,is,0
its,0,a,0,fuelling,1,is,0,fuelling,1,in,0,fuelling,1,boom,1,a,0,and,0,is,0,fuelling,1,fuelling,0,fuelling,1,fuelling,1,a,0,a,0,fuelling,1,fuelling,1,fuelling,1,a,0,fraud,0,boom,1,fuelling,1,is,0,fuelling,1
last,0,boom,1,a,0,fuelling,1,a,0,fraud,0,a,0,in,0,boom,1,the,0,fuelling,1,a,0,a,0,a,0,a,0,boom,0,boom,1,a,0,a,0,a,0,boom,1,on,0,in,0,a,0,fuelling,1,a,0
effort,0,in,0,boom,0,a,0,boom,0,on,0,boom,0,fraud,0,in,0,Middle,0,a,0,boom,1,boom,0,boom,0,boom,1,in,0,in,0,boom,1,boom,0,boom,1,in,0,dating,0,fraud,0,boom,1,a,0,boom,1
the,0,fraud,0,in,0,boom,0,in,0,dating,0,in,0,on,0,fraud,0,East,0,boom,1,in,0,in,0,in,0,in,0,fraud,0,fraud,0,in,0,in,0,in,0,fraud,0,and,0,on,0,in,0,boom,0,in,0
Department,0,on,0,fraud,0,in,0,fraud,0,and,0,fraud,0,dating,0,on,0,is,0,in,0,fraud,0,fraud,0,fraud,0,fraud,0,on,0,on,0,fraud,0,fraud,0,fraud,0,on,0,social,0,dating,0,fraud,0,in,0,fraud,0
of,0,dating,0,on,0,fraud,0,on,0,social,0,on,0,and,0,dating,0,fuelling ,1,fraud,0,on,0,on,0,on,0,on,0,dating,0,dating,0,on,0,on,0,on,0,dating,0,media,0,and,0,on,0,fraud,0,on,0
Economic,0,and,0,dating,0,on,0,dating,0,media,0,dating,0,social,0,and,0,a,0,on,0,dating,0,dating,0,dating,0,dating,0,and,0,and,0,dating,0,dating,0,dating,0,and,0,apps,0,social,0,dating,0,on,0,dating,0
Affairs,0,social,0,and,0,dating,0,and,0,apps,0,and,0,media,0,social,0,boom ,1,dating,0,and,0,and,0,and,0,and,0,social,0,social,0,and,0,and,0,and,0,social,0,officials,0,media,0,and,0,dating,0,and,0
set+up,1,media,0,social,0,and,0,social,0,officials,0,social,0,apps,0,media,0,in,0,and,0,social,0,social,0,social,0,social,0,media,0,media,0,social,0,social,0,social,0,media,0,at,0,apps,0,social,0,and,0,social,0
by,0,apps,0,media,0,social,0,media,0,at,0,media,0,officials,0,apps,0,fraud,0,social,0,media,0,media,0,media,0,media,0,apps,0,apps,0,media,0,media,0,media,0,apps,0,Europol,0,officials,0,media,0,social,0,media,0
Harold,0,officials,0,apps,0,media,0,apps,0,Europol,0,apps,0,at,0,officials,0,on,0,media,0,apps,0,apps,0,apps,0,apps,0,officials,0,officials,0,apps,0,apps,0,apps,0,officials,0,have,0,at,0,apps,0,media,0,apps,0
Wilson,0,at,0,officials,0,apps,0,officials,0,have,0,officials,0,Europol,0,at,0,dating,0,apps,0,officials,0,officials,0,officials,0,officials,0,at,0,at,0,officials,0,officials,0,officials,0,at,0,said,0,Europol,0,officials,0,apps,0,officials,0
and,0,Europol,0,at,0,officials,0,at,0,said,0,at,0,have,0,Europol,0,and,0,officials,0,at,0,at,0,at,0,at,0,Europol,0,Europol,0,at,0,at,0,at,0,Europol,0,Speaking,0,have,0,at,0,officials,0,at,0
headed,1,have,0,Europol,0,at,0,Europol,0,Speaking,0,Europol,0,said,0,have,0,social,0,at,0,Europol,0,Europol,0,Europol,0,Europol,0,have,0,have,0,Europol,0,Europol,0,Europol,0,have,0,to,0,said,0,Europol,0,at,0,Europol,0
by,0,said,0,have,0,Europol,0,have,0,to,0,have,0,Speaking,0,said,0,media,0,Europol,0,have,0,have,0,have,0,have,0,said,0,said,0,have,0,have,0,have,0,said,0,the,0,Speaking,0,have,0,Europol,0,have,0
George,0,Speaking,0,said,0,have,0,said,0,the,0,said,0,to,0,Speaking,0,apps,0,have,0,said,0,said,0,said,0,said,0,Speaking,0,Speaking,0,said,0,said,0,said,0,Speaking,0,Guardian,0,to,0,said,0,have,0,said,0
Brown,0,to,0,Speaking,0,said,0,Speaking,0,Guardian,0,Speaking,0,the,0,to,0,officials,0,said,0,Speaking,0,Speaking,0,Speaking,0,Speaking,0,to,0,to,0,Speaking,0,Speaking,0,Speaking,0,to,0,the,0,the,0,Speaking,0,said,0,Speaking,0
ended,0,the,0,to,0,Speaking,0,to,0,the,0,to,0,Guardian,0,the,0,at,0,Speaking,0,to,0,to,0,to,0,to,0,the,0,the,0,to,0,to,0,to,0,the,0,agency,0,Guardian,0,to,0,Speaking,0,to,0
in,1,Guardian,0,the,0,to,0,the,0,agency,0,the,0,the,0,Guardian,0,Europol,0,to,0,the,0,the,0,the,0,the,0,Guardian,0,Guardian,0,the,0,the,0,the,0,Guardian,0,'s,0,the,0,the,0,to,0,the,0
futile,0,the,0,Guardian,0,the,0,Guardian,0,'s,0,Guardian,0,agency,0,the,0,have,0,the,0,Guardian,0,Guardian,0,Guardian,0,Guardian,0,the,0,the,0,Guardian,0,Guardian,0,Guardian,0,the,0,top,0,agency,0,Guardian,0,the,0,Guardian,0
departmental,0,agency,0,the,0,Guardian,0,the,0,top,0,the,0,'s,0,agency,0,said,0,Guardian,0,the,0,the,0,the,0,the,0,agency,0,agency,0,the,0,the,0,the,0,agency,0,financial,0,'s,0,the,0,Guardian,0,the,0
and,0,'s,0,agency,0,the,0,agency,0,financial,0,agency,0,top,0,'s,0,Speaking,0,the,0,agency,0,agency,0,agency,0,agency,0,'s,0,'s,0,agency,0,agency,0,agency,0,'s,0,crime,0,top,0,agency,0,the,0,agency,0
ministerial,0,top,0,'s,0,agency,0,'s,0,crime,0,'s,0,financial,0,top,0,to,0,agency,0,'s,0,'s,0,'s,0,'s,0,top,0,top,0,'s,0,'s,0,'s,0,top,0,experts,0,financial,0,'s,0,agency,0,'s,0
infighting,0,financial,0,top,0,'s,0,top,0,experts,0,top,0,crime,0,financial,0,the,0,'s,0,top,0,top,0,top,0,top,0,financial,0,financial,0,top,0,top,0,top,0,financial,0,said,0,crime,0,top,0,'s,0,top,0
But,0,crime,0,financial,0,top,0,financial,0,said,0,financial,0,experts,0,crime,0,Guardian,0,top,0,financial,0,financial,0,financial,0,financial,0,crime,0,crime,0,financial,0,financial,0,financial,0,crime,0,scripts,0,experts,0,financial,0,top,0,financial,0
while,0,experts,0,crime,0,financial,0,crime,0,scripts,0,crime,0,said,0,experts,0,the,0,financial,0,crime,0,crime,0,crime,0,crime,0,experts,0,experts,0,crime,0,crime,0,crime,0,experts,0,generated,0,said,0,crime,0,financial,0,crime,0
the,0,said,0,experts,0,crime,0,experts,0,generated,0,experts,0,scripts,0,said,0,agency,0,crime,0,experts,0,experts,0,experts,0,experts,0,said,0,said,0,experts,0,experts,0,experts,0,said,0,by,0,scripts,0,experts,0,crime,0,experts,0
DTI,0,scripts,0,said,0,experts,0,said,0,by,0,said,0,generated,0,scripts,0,'s,0,experts,0,said,0,said,0,said,0,said,0,scripts,0,scripts,0,said,0,said,0,said,0,scripts,0,artificial,0,generated,0,said,0,experts,0,said,0
would,0,generated,0,scripts,0,said,0,scripts,0,artificial,0,scripts,0,by,0,generated,0,top,0,said,0,scripts,0,scripts,0,scripts,0,scripts,0,generated,0,generated,0,scripts,0,scripts,0,scripts,0,generated,0,intelligence,1,by,0,scripts,0,said,0,scripts,0
override,1,by,0,generated,0,scripts,0,generated,0,intelligence,0,generated,0,artificial,0,by,0,financial,0,scripts,0,generated,0,generated,0,generated,0,generated,0,by,0,by,0,generated,0,generated,0,generated,0,by,0,enable,0,artificial,0,generated,0,scripts,0,generated,0
the,0,artificial,0,by,0,generated,0,by,0,enable,0,by,0,intelligence,0,artificial,0,crime,0,generated,0,by,0,by,0,by,0,by,0,artificial,0,artificial,0,by,0,by,0,by,0,artificial,0,criminals,0,intelligence,0,by,0,generated,0,by,0
Treasury,0,intelligence,0,artificial,0,by,0,artificial,0,criminals,0,artificial,0,enable,0,intelligence,0,experts,0,by,0,artificial,0,artificial,0,artificial,0,artificial,0,intelligence,0,intelligence,0,artificial,0,artificial,0,artificial,0,intelligence,0,to,0,enable,1,artificial,0,by,0,artificial,0
a,0,enable,0,intelligence,0,artificial,0,intelligence,0,to,0,intelligence,0,criminals,0,enable,0,said,0,artificial,0,intelligence,0,intelligence,0,intelligence,0,intelligence,0,enable,0,enable,0,intelligence,0,intelligence,0,intelligence,0,enable,0,target,0,criminals,0,intelligence,0,artificial,0,intelligence,0
new,0,criminals,0,enable,0,intelligence,0,enable,0,target,0,enable,0,to,0,criminals,0,scripts,0,intelligence,0,enable,0,enable,0,enable,0,enable,0,criminals,0,criminals,0,enable,0,enable,0,enable,0,criminals,0,multiple,0,to,0,enable,0,intelligence,0,enable,0
powerful,1,to,0,criminals,0,enable,0,criminals,0,multiple,0,criminals,0,target,0,to,0,generated,0,enable,0,criminals,0,criminals,0,criminals,0,criminals,0,to,0,to,0,criminals,0,criminals,0,criminals,0,to,0,victims,0,target,0,criminals,0,enable,0,criminals,0
Department,0,target,0,to,0,criminals,0,to,0,victims,0,to,0,multiple,0,target,0,by,0,criminals,0,to,0,to,0,to,0,to,0,target,0,target,0,to,0,to,0,to,0,target,0,at,0,multiple,0,to,0,criminals,0,to,0
of,0,multiple,0,target,0,to,0,target,0,at,0,target,0,victims,0,multiple,0,artificial,0,to,0,target,0,target,0,target,0,target,0,multiple,0,multiple,0,target,0,target,0,target,0,multiple,0,once,0,victims,0,target,0,to,0,target,0
Consumer,0,victims,0,multiple,0,target,0,multiple,0,once,0,multiple,0,at,0,victims,0,intelligence,0,target,0,multiple,0,multiple,0,multiple,0,multiple,0,victims,0,victims,0,multiple,0,multiple,0,multiple,0,victims,0,Sebastian,0,at,0,multiple,0,target,0,multiple,0
Affairs,0,at,0,victims,0,multiple,0,victims,0,Sebastian,0,victims,0,once,0,at,0,enable,0,multiple,0,victims,0,victims,0,victims,0,victims,0,at,0,at,0,victims,0,victims,0,victims,0,at,0,Bley,0,once,0,victims,0,multiple,0,victims,0
would,0,once,0,at,0,victims,0,at,0,Bley,0,at,0,Sebastian,0,once,0,criminals,0,victims,0,at,0,at,0,at,0,at,0,once,0,once,0,at,0,at,0,at,0,once,0,the,0,Sebastian,0,at,0,victims,0,at,0
antagonise,1,Sebastian,0,once,0,at,0,once,0,the,0,once,0,Bley,0,Sebastian,0,to,0,at,0,once,0,once,0,once,0,once,0,Sebastian,0,Sebastian,0,once,0,once,0,once,0,Sebastian,0,head,1,Bley,0,once,0,at,0,once,0
the,0,Bley,0,Sebastian,0,once,0,Sebastian,0,head,1,Sebastian,0,the,0,Bley,0,target,0,once,0,Sebastian,0,Sebastian,0,Sebastian,0,Sebastian,0,Bley,0,Bley,0,Sebastian,1,Sebastian,0,Sebastian,0,Bley,0,of,0,the,0,Sebastian,0,once,0,Sebastian,0
DTI,0,the,0,Bley,0,Sebastian,0,Bley,0,of,0,Bley,0,head,1,the,0,multiple,0,Sebastian,0,Bley,0,Bley,0,Bley,0,Bley,0,the,0,the,0,Bley,0,Bley,0,Bley,0,the,0,the,0,head,1,Bley,0,Sebastian,0,Bley,0
Labour,0,head,1,the,0,Bley,0,the,0,the,0,the,0,of,0,head,1,victims,0,Bley,0,the,0,the,0,the,0,the,0,head,1,head,1,the,0,the,0,the,0,head,1,Europol,0,of,0,the,0,Bley,0,the,0
would,0,of,0,head,1,the,0,head,1,Europol,0,head,0,the,0,of,0,at,0,the,0,head,0,head,0,head,1,head,1,of,0,of,0,head,1,head,1,head,1,of,0,economic,0,the,0,head,1,the,0,head,0
be,0,the,0,of,0,head,1,of,0,economic,0,of,0,Europol,0,the,0,once,0,head,1,of,0,of,0,of,0,of,0,the,0,the,0,of,0,of,0,of,0,the,0,crime,0,Europol,0,of,0,head ,1,of,0
acquiescing,1,Europol,0,the,0,of,0,the,0,crime,0,the,0,economic,0,Europol,0,Sebastian,0,of,0,the,0,the,0,the,0,the,0,Europol,0,Europol,0,the,0,the,0,the,0,Europol,0,team,0,economic,1,the,0,of,0,the,0
in,1,economic,1,Europol,0,the,0,Europol,0,team,0,Europol,0,crime,0,economic,0,Bley,0,the,0,Europol,0,Europol,0,Europol,0,Europol,0,economic,0,economic,0,Europol,0,Europol,0,Europol,0,economic,1,in,0,crime,0,Europol,0,the,0,Europol,0
a,0,crime,0,economic,0,Europol,0,economic,0,in,0,economic,0,team,0,crime,0,the,0,Europol,0,economic,0,economic,0,economic,0,economic,0,crime,0,crime,0,economic,0,economic,0,economic,0,crime,1,The,0,team,0,economic,0,Europol,0,economic,0
democratic,0,team,0,crime,0,economic,0,crime,0,The,0,crime,0,in,0,team,0,head,1,economic,1,crime,0,crime,0,crime,0,crime,0,team,0,team,0,crime,0,crime,0,crime,0,team,0,Hague,0,in,0,crime,0,economic ,1,crime,0
outrage,0,in,0,team,0,crime,0,team,0,Hague,0,team,0,The,0,in,0,of,0,crime,1,team,0,team,0,team,0,team,0,in,0,in,0,team,0,team,0,team,0,in,0,said,0,The,0,team,0,crime,0,team,0
if,0,The,0,in,0,team,0,in,0,said,0,in,0,Hague,0,The,0,the,0,team,0,in,0,in,0,in,0,in,0,The,0,The,0,in,0,in,0,in,0,The,0,There,0,Hague,0,in,0,team,0,in,0
it,0,Hague,0,The,0,in,0,The,0,There,0,The,0,said,0,Hague,0,Europol,0,in,0,The,0,The,0,The,0,The,0,Hague,0,Hague,0,The,0,The,0,The,0,Hague,0,is,0,said,0,The,0,in,0,The,0
continued,0,said,0,Hague,0,The,0,Hague,0,is,0,Hague,0,There,0,said,0,economic,0,The,0,Hague,0,Hague,0,Hague,0,Hague,0,said,0,said,0,Hague,0,Hague,0,Hague,0,said,0,a,0,There,0,Hague,0,The,0,Hague,0
arguing,1,There,0,said,0,Hague,0,said,0,a,0,saidThere,0,is,0,There,0,crime,0,Hague,0,saidThere,0,saidThere,0,said,0,said,0,There,0,There,0,said,0,said,0,said,0,There,0,trend,1,is,0,saidThere,0,Hague,0,saidThere,0
that,0,is,0,There,0,said,0,There,0,trend,1,is,0,a,0,is,0,team,0,said,0,is,0,is,0,There,0,There,0,is,0,is,0,There,0,There,0,There,0,is,0,of,0,a,0,is,0,said,0,is,0
because,0,a,0,is,0,There,0,is,0,of,0,a,0,trend,0,a,0,in,0,There,0,a,0,a,0,is,0,is,0,a,0,a,0,is,0,is,0,is,0,a,0,more,0,trend,1,a,0,There,0,a,0
the,0,trend,1,a,0,is,0,a,0,more,0,trend,0,of,0,trend,0,The,0,is,0,trend,0,trend,0,a,0,a,0,trend,0,trend,1,a,0,a,0,a,0,trend,1,and,0,of,0,trend,1,is,0,trend,1
Conservatives,0,of,0,trend,0,a,0,trend,0,and,0,of,0,more,0,of,0,Hague,0,a,0,of,0,of,0,trend,1,trend,1,of,0,of,0,trend,0,trend,0,trend,1,of,0,more,0,more,0,of,0,a,0,of,0
had,0,more,0,of,0,trend,0,of,0,more,0,more,0,and,0,more,0,said,0,trend,1,more,0,more,0,of,0,of,0,more,0,more,0,of,0,of,0,of,0,more,0,cases,0,and,0,more,0,trend ,1,more,0
got,1,and,0,more,0,of,0,more,0,cases,0,and,0,more,0,and,0,There,0,of,0,and,0,and,0,more,0,more,0,and,0,and,0,more,0,more,0,more,0,and,0,of,0,more,0,and,0,of,0,and,0
away,0,more,0,and,0,more,0,and,0,of,0,more,0,cases,0,more,0,is,0,more,0,more,0,more,0,and,0,and,0,more,0,more,0,and,0,and,0,and,0,more,0,people,0,cases,0,more,0,more,0,more,0
with,0,cases,0,more,0,and,0,more,0,people,0,cases,0,of,0,cases,0,a,0,and,0,cases,0,cases,0,more,0,more,0,cases,0,cases,0,more,0,more,0,more,0,cases,0,saying,0,of,0,cases,0,and,0,cases,0
being,0,of,0,cases,0,more,0,cases,0,saying,0,of,0,people,0,of,0,trend,1,more,0,of,0,of,0,cases,0,cases,0,of,0,of,0,cases,0,cases,0,cases,0,of,0,I,0,people,0,of,0,more,0,of,0
