word,DELMET,wordcat,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
without,1,PR,without,0,without,0,without,0,without,0,without,0
giving,1,V,giving,0,giving,0,giving,0,giving,0,giving,0
notice,0,N,notice,0,notice,0,notice,0,notice,0,notice,0
of,0,PR,of,0,of,0,of,0,of,0,of,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
state,0,N,state,0,state,0,state,0,state,0,state,0
of,0,PR,of,0,of,0,of,0,of,0,of,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
dwelling,0,N,dwelling,0,dwelling,0,dwelling,0,dwelling,0,dwelling,0
to,1,PR,to,0,to,0,to,0,to,0,to,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
council,0,N,council,0,council,0,council,0,council,0,council,0
He,0,PN,He,0,He,0,He,0,He,0,He,0
took,1,V,took,0,took,0,took,0,took,0,took,0
it,0,PN,it,0,it,0,it,0,it,0,it,0
on,1,PR,on,0,on,0,on,0,on,0,on,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
chin,1,N,chin,1,chin,1,chin,1,chin,0,chin,1
In,1,PR,In,0,In,0,In,0,In,0,In,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
meantime,0,N,meantime,0,meantime,0,meantime,0,meantime,0,meantime,0
we,0,PN,we,0,we,0,we,0,we,0,we,0
have,1,V,have,0,have,0,have,0,have,0,have,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
capacity,1,N,capacity,0,capacity,0,capacity,0,capacity,0,capacity,0
to,0,TO,to,0,to,0,to,0,to,0,to,0
bring,1,V,bring,0,bring,0,bring,0,bring,0,bring,0
coherence,0,N,coherence,1,coherence,0,coherence,1,coherence,0,coherence,0
and,0,CJ,and,0,and,0,and,0,and,0,and,0
organisation,0,N,organisation,0,organisation,0,organisation,0,organisation,0,organisation,0
to,1,PR,to,0,to,0,to,0,to,0,to,0
a,0,AT,a,0,a,0,a,0,a,0,a,0
whole,1,AJ,whole,0,whole,0,whole,0,whole,0,whole,0
range,1,N,range,0,range,0,range,0,range,0,range,0
of,1,PR,of,0,of,0,of,0,of,0,of,0
activities,0,N,activities,0,activities,0,activities,0,activities,0,activities,0
further,1,AV,further,0,further,0,further,0,further,0,further,0
consolidating,0,V,consolidating,0,consolidating,0,consolidating,1,consolidating,0,consolidating,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
institutional,0,AJ,institutional,0,institutional,0,institutional,0,institutional,1,institutional,0
linkage,1,N,linkage,0,linkage,0,linkage,1,linkage,0,linkage,1
between,1,PR,between,0,between,0,between,0,between,0,between,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
people,0,N,people,0,people,0,people,0,people,0,people,0
in,0,PR,in,0,in,0,in,0,in,0,in,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
occupied,0,AJ,occupied,0,occupied,0,occupied,0,occupied,0,occupied,0
state,0,N,state,0,state,0,state,0,state,0,state,0
and,0,CJ,and,0,and,0,and,0,and,0,and,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
PLO,0,N,PLO,0,PLO,0,PLO,0,PLO,0,PLO,0
leadership,0,N,leadership,0,leadership,0,leadership,0,leadership,0,leadership,0
The,0,AT,The,0,The,0,The,0,The,0,The,0
age,0,N,age,0,age,0,age,0,age,0,age,0
structure,1,N,structure,0,structure,0,structure,0,structure,0,structure,0
of,0,PR,of,0,of,0,of,0,of,0,of,0
Meadowell,0,N,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0
means,1,V,means,0,means,0,means,0,means,0,means,0
it,0,PN,it,0,it,0,it,0,it,0,it,0
is,0,V,is,0,is,0,is,0,is,0,is,0
awash,2,AJ,awash,1,awash,1,awash,1,awash,0,awash,1
with,0,PR,with,0,with,0,with,0,with,0,with,0
teenagers,0,N,teenagers,0,teenagers,0,teenagers,0,teenagers,0,teenagers,0
whose,0,DT,whose,0,whose,0,whose,0,whose,0,whose,0
only,0,AJ,only,0,only,0,only,0,only,0,only,0
pastimes,0,N,pastimes,0,pastimes,0,pastimes,0,pastimes,0,pastimes,0
are,0,V,are,0,are,0,are,0,are,0,are,0
having,1,V,having,0,having,0,having,0,having,0,having,0
babies,0,N,babies,0,babies,0,babies,0,babies,0,babies,0
and,0,CJ,and,0,and,0,and,0,and,0,and,0
body-building,0,N,body-building,0,body-building,0,body-building,0,body-building,0,body-building,0
Like,0,PR,Like,0,Like,0,Like,0,Like,0,Like,0
the,0,AT,the,0,the,0,the,0,the,0,the,0
heckler,0,N,heckler,0,heckler,0,heckler,0,heckler,0,heckler,0
he,0,PN,he,0,he,0,he,0,he,0,he,0
was,0,V,was,0,was,0,was,0,was,0,was,0
a,0,AT,a,0,a,0,a,0,a,0,a,0
Liberal,0,N,Liberal,0,Liberal,0,Liberal,0,Liberal,0,Liberal,0
One,0,CR,One,0,One,0,One,0,One,0,One,1
daughter,0,N,daughter,0,daughter,0,daughter,0,daughter,0,daughter,0
a,0,AT,a,0,a,0,a,0,a,0,,0
grand,0,AJ,grand,0,grand,0,grand,0,grand,1,grand,0
duchess,0,N,duchess,0,duchess,0,duchess,0,duchess,0,duchess,0
of,0,PR,of,0,of,0,of,0,of,0,,0
Russia,0,N,Russia,0,Russia,0,Russia,0,Russia,0,Russia,0
even,0,AV,even,0,even,0,even,0,even,0,,0
gained,0,V,gained,0,gained,0,gained,0,gained,0,gained,0
a,0,AT,a,0,a,0,a,0,a,0,,0
footnote,1,N,footnote,0,footnote,0,footnote,1,footnote,0,footnote,0
in,1,PR,in,0,in,0,in,0,in,0,,0
history,0,N,history,0,history,0,history,0,history,0,history,0
by,0,PR,by,0,by,0,by,0,by,0,,0
introducing,0,V,introducing,0,introducing,0,introducing,0,introducing,0,introducing,0
an,0,AT,an,0,an,0,an,0,an,0,,0
unknown,0,AJ,unknown,0,unknown,0,unknown,0,unknown,0,unknown,1
monk,0,N,monk,0,monk,0,monk,0,monk,0,monk,0
Rasputin,0,N,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0,Rasputin,0
to,1,PR,to,0,to,0,to,0,to,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
Russian,0,AJ,Russian,0,Russian,0,Russian,0,Russian,0,Russian,0
Tsarina,0,N,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0,Tsarina,0
Alexandra,0,N,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0,Alexandra,0
He,0,PN,He,0,He,0,He,0,He,0,He,0
started,0,V,started,0,started,0,started,0,started,0,started,0
by,0,PR,by,0,by,0,by,0,by,0,,0
writing,0,V,writing,0,writing,0,writing,0,writing,0,writing,0
occasional,0,AJ,occasional,1,occasional,0,occasional,0,occasional,0,occasional,0
articles,0,N,articles,0,articles,0,articles,0,articles,0,articles,0
but,0,CJ,but,0,but,0,but,0,but,0,,0
in,1,PR,in,0,in,0,in,0,in,0,,0
1939,0,CR,1939,0,1939,0,1939,0,1939,0,,0
he,0,PN,he,0,he,0,he,0,he,0,,0
wrote,0,V,wrote,0,wrote,0,wrote,0,wrote,0,wrote,0
The,0,AT,The,0,The,0,The,0,The,0,,0
State,0,N,State,0,State,0,State,0,State,0,State,0
of,0,PR,of,0,of,0,of,0,of,0,,0
Music,0,N,Music,0,Music,0,Music,0,Music,0,Music,0
a,0,AT,a,0,a,0,a,0,a,0,,0
trenchant,0,N,trenchant,1,trenchant,1,trenchant,1,trenchant,1,trenchant,1
and,0,CJ,and,0,and,0,and,0,and,0,,0
provocative,0,AJ,provocative,1,provocative,1,provocative,1,provocative,1,provocative,0
assessment,1,N,assessment,0,assessment,0,assessment,0,assessment,0,assessment,0
of,0,PR,of,0,of,0,of,0,of,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
machinery,1,N,machinery,1,machinery,1,machinery,1,machinery,0,machinery,0
of,0,PR,of,0,of,0,of,0,of,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
musical,0,AJ,musical,0,musical,0,musical,0,musical,0,musical,0
profession,0,N,profession,0,profession,0,profession,0,profession,0,profession,0
at,1,PR,at,0,at,0,at,0,at,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
time,0,N,time,0,time,0,time,0,time,0,time,0
Powerhaus,0,N,Powerhaus,0,Powerhaus,0,Powerhaus,0,Powerhaus,0,Powerhaus,0
N1,0,UN,N1,0,N1,0,N1,0,N1,0,N1,0
837,0,CR,837,0,837,0,837,0,837,0,837,0
3218,0,CR,3218,0,3218,0,3218,0,3218,0,3218,0
8.30pm,0,AV,8,0,8,0,8,0,8,0,8.30pm,0
£5,0,N,Â£5,0,Â£5,0,Â£5,0,Â£5,0,£5,0
Mr,0,N,Mr,0,Mr,0,Mr,0,Mr,0,Mr,0
Dobbs,0,N,Dobbs,0,Dobbs,0,Dobbs,0,Dobbs,0,Dobbs,0
more,0,AV,more,0,more,0,more,0,more,0,,0
unlikely,0,AJ,unlikely,1,unlikely,1,unlikely,1,unlikely,1,unlikely,1
allies,1,N,allies,0,allies,0,allies,1,allies,0,allies,0
are,0,V,are,0,are,0,are,0,are,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
Women,0,N,Women,0,Women,0,Women,0,Women,0,Women,0
Institutes,0,N,Institutes,0,Institutes,0,Institutes,0,Institutes,0,Institutes,0
Very,0,AV,Very,0,Very,0,Very,0,Very,0,Very,0
kind,0,AJ,kind,0,kind,0,kind,0,kind,0,kind,0
but,0,CJ,but,0,but,0,but,0,but,0,,0
international,0,AJ,international,0,international,0,international,0,international,0,international,0
players,0,N,players,0,players,0,players,0,players,0,players,0
are,0,V,are,0,are,0,are,0,are,0,,0
supposed,0,AJ,supposed,0,supposed,0,supposed,0,supposed,0,supposed,0
to,0,TO,to,0,to,0,to,0,to,0,,0
be,0,V,be,0,be,0,be,0,be,0,,0
habitually,0,AV,habitually,0,habitually,0,habitually,0,habitually,0,habitually,0
influential,0,AJ,influential,1,influential,1,influential,0,influential,1,influential,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
it,0,PN,it,0,it,0,it,0,it,0,,0
was,0,V,was,0,was,0,was,0,was,0,,0
Hazard,0,N,Hazard,0,Hazard,0,Hazard,0,Hazard,0,Hazard,0
who,0,PN,who,0,who,0,who,0,who,0,,0
in,1,PR,in,0,in,0,in,0,in,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
second,0,OR,second,0,second,0,second,0,second,0,second,0
half,0,N,half,0,half,0,half,0,half,0,half,0
with,1,PR,with,0,with,0,with,0,with,0,,0
a,0,AT,a,0,a,0,a,0,a,0,,0
few,0,DT,few,0,few,0,few,0,few,0,,0
incisive,0,AJ,incisive,1,incisive,1,incisive,0,incisive,1,incisive,0
passes,0,N,passes,0,passes,0,passes,0,passes,0,passes,0
gifts,1,N,gifts,1,gifts,1,gifts,1,gifts,0,gifts,1
from,1,PR,from,0,from,0,from,0,from,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
heavens,1,N,heavens,1,heavens,1,heavens,1,heavens,1,heavens,1
on,1,PR,on,0,on,0,on,0,on,0,,0
a,0,AT,a,0,a,0,a,0,a,0,,0
day,0,N,day,0,day,0,day,0,day,0,day,0
like,0,PR,like,0,like,0,like,0,like,0,,0
this,1,DT,this,0,this,0,this,0,this,0,,0
left,1,V,left,0,left,0,left,0,left,0,left,0
a,0,AT,a,0,a,0,a,0,a,0,,0
greater,1,AJ,greater,0,greater,0,greater,0,greater,0,greater,0
mark,1,N,mark,0,mark,0,mark,1,mark,0,mark,0
In,1,PR,In,0,In,0,In,0,In,0,In,0
a,0,AT,a,0,a,0,a,0,a,0,,0
statement,0,N,statement,0,statement,0,statement,0,statement,0,statement,0
afterwards,0,AV,afterwards,0,afterwards,0,afterwards,0,afterwards,0,afterwards,0
Dr,0,N,Dr,0,Dr,0,Dr,0,Dr,0,Dr,0
Runcie,0,N,Runcie,0,Runcie,0,Runcie,0,Runcie,0,Runcie,0
stressed,1,V,stressed,0,stressed,0,stressed,0,stressed,0,stressed,0
that,0,CJ,that,0,that,0,that,0,that,0,,0
he,0,PN,he,0,he,0,he,0,he,0,,0
was,0,V,was,0,was,0,was,0,was,0,,0
not,0,XX,not,0,not,0,not,0,not,0,,0
proposing,0,V,proposing,0,proposing,0,proposing,0,proposing,0,proposing,0
any,0,DT,any,0,any,0,any,0,any,0,,0
change,0,N,change,0,change,0,change,0,change,0,change,0
in,1,PR,in,0,in,0,in,0,in,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
British,0,AJ,British,0,British,0,British,0,British,0,British,0
constitution,1,N,constitution,0,constitution,0,constitution,0,constitution,0,constitution,0
By,0,PR,By,0,By,0,By,0,By,0,By,0
NICHOLAS,0,N,NICHOLAS,0,NICHOLAS,0,NICHOLAS,0,NICHOLAS,0,NICHOLAS,0
ROE,0,N,ROE,0,ROE,0,ROE,0,ROE,0,ROE,0
Runner+beans,0,N + N,Runner+beans,0,Runner+beans,0,Runner,0,Runner+beans,0,Runner+beans,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
French,0,AJ,French,0,French,0,French,0,French,0,French,0
beans,0,N,beans,0,beans,0,beans,0,beans,0,beans,0
have,0,V,have,0,have,0,have,0,have,0,,0
now,0,AV,now,0,now,0,now,0,now,0,,0
given+up,1,V + AV,given+up,0,given+up,1,given,1,given+up,0,given+up,0
completely,0,AV,completely,0,completely,0,completely,0,completely,0,completely,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
can,0,V,can,0,can,0,can,0,can,0,,0
be,0,V,be,0,be,0,be,0,be,0,,0
cleared,0,V,cleared,0,cleared,0,cleared,0,cleared,0,cleared,0
off,0,PR,off,0,off,0,off,0,off,0,,0
vegetable,0,N,vegetable,0,vegetable,0,vegetable,0,vegetable,0,vegetable,0
plots,0,N,plots,0,plots,0,plots,0,plots,0,plots,0
The,0,AT,The,0,The,0,The,0,The,0,,0
irony,0,N,irony,0,irony,0,irony,0,irony,0,irony,0
is,0,V,is,0,is,0,is,0,is,0,,0
that,0,CJ,that,0,that,0,that,0,that,0,,0
had,0,V,had,0,had,0,had,0,had,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
tower,0,N,tower,0,tower,0,tower,0,tower,0,tower,0
been,0,V,been,0,been,0,been,0,been,0,,0
higher,0,AJ,higher,0,higher,0,higher,0,higher,1,higher,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
had,0,V,had,0,had,0,had,0,had,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
teak,0,N,teak,0,teak,0,teak,0,teak,0,teak,0
scrubbers,0,N,scrubbers,0,scrubbers,0,scrubbers,0,scrubbers,0,scrubbers,0
been,0,V,been,0,been,0,been,0,been,0,,0
less,0,AV,less,0,less,0,less,0,less,0,,0
efficient,0,AJ,efficient,1,efficient,0,efficient,0,efficient,1,efficient,0
the,0,AT,the,0,the,0,the,0,the,0,,0
smoke,0,N,smoke,0,smoke,0,smoke,0,smoke,0,smoke,0
would,0,V,would,0,would,0,would,0,would,0,,0
have,0,V,have,0,have,0,have,0,have,0,,0
gone,1,V,gone,0,gone,0,gone,0,gone,0,gone,0
straight,0,AV,straight,0,straight,0,straight,0,straight,0,straight,0
up,0,AV,up,0,up,0,up,0,up,0,,0
into,0,PR,into,0,into,0,into,0,into,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
air,0,N,air,0,air,0,air,0,air,0,air,0
At,1,PR,At,0,At,0,At,0,At,0,At,0
a,0,AT,a,0,a,0,a,0,a,0,,0
press+conference,0,N + N,press+conference,0,press+conference,0,press,1,press+conference,0,press+conference,0
to,0,TO,to,0,to,0,to,0,to,0,,0
mark,1,V,mark,0,mark,0,mark,0,mark,0,mark,0
his,0,DP,his,0,his,0,his,0,his,0,,0
election,0,N,election,0,election,0,election,0,election,0,election,0
victory,0,N,victory,0,victory,0,victory,0,victory,0,victory,0
a,0,AT,a,0,a,0,a,0,a,0,,0
year,0,N,year,0,year,0,year,0,year,0,year,0
ago,0,AV,ago,0,ago,0,ago,0,ago,0,ago,0
Mr,0,N,Mr,0,Mr,0,Mr,0,Mr,0,Mr,0
Bush,0,N,Bush,0,Bush,0,Bush,0,Bush,0,Bush,0
threatened,0,V,threatened,0,threatened,0,threatened,0,threatened,0,threatened,0
to,0,TO,to,0,to,0,to,0,to,0,,0
veto,0,V,veto,0,veto,0,veto,0,veto,0,veto,0
the,0,AT,the,0,the,0,the,0,the,0,,0
budget,0,N,budget,0,budget,0,budget,0,budget,0,budget,0
unless,0,CJ,unless,0,unless,0,unless,0,unless,0,,0
it,0,PN,it,0,it,0,it,0,it,0,,0
contained,1,V,contained,0,contained,0,contained,0,contained,0,contained,0
real,0,AJ,real,1,real,0,real,0,real,0,real,0
cuts,1,N,cuts,0,cuts,0,cuts,0,cuts,0,cuts,0
Now,0,AV,Now,0,Now,0,Now,0,Now,0,Now,0
that,1,DT,that,0,that,0,that,0,that,0,,0
would,0,V,would,0,would,0,would,0,would,0,would,0
be,0,V,be,0,be,0,be,0,be,0,,0
a,0,AT,a,0,a,0,a,0,a,0,,0
great,1,AJ,great,1,great,0,great,1,great,1,great,1
leap,1,N,leap,1,leap,1,leap,1,leap,0,leap,1
forward,1,AV,forward,0,forward,0,forward,1,forward,0,forward,0
In,1,PR,In,0,In,0,In,0,In,0,In,0
1949,0,CR,1949,0,1949,0,1949,0,1949,0,1949,0
Amaldi,0,N,Amaldi,0,Amaldi,0,Amaldi,0,Amaldi,0,Amaldi,0
wrote,0,V,wrote,0,wrote,0,wrote,0,wrote,0,wrote,0
to,1,PR,to,0,to,0,to,0,to,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
Italian,0,AJ,Italian,0,Italian,0,Italian,0,Italian,0,Italian,0
prime,0,AJ,prime,0,prime,0,prime,0,prime,0,prime,0
minister,0,N,minister,0,minister,0,minister,0,minister,0,minister,0
asking,0,V,asking,0,asking,0,asking,0,asking,0,asking,0
for,1,PR,for,0,for,0,for,0,for,0,,0
permission,0,N,permission,0,permission,0,permission,0,permission,0,permission,0
to,0,TO,to,0,to,0,to,0,to,0,,0
produce,0,V,produce,0,produce,0,produce,0,produce,0,produce,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
sell,0,V,sell,0,sell,0,sell,0,sell,0,sell,0
sealing+wax,0,V + N,sealing+wax,0,sealing+wax,0,sealing,0,sealing+wax,0,sealing+wax,0
for,1,PR,for,0,for,0,for,0,for,0,,0
letters,0,N,letters,0,letters,0,letters,0,letters,0,letters,0
so+that,0,CJ,so+that,0,so+that,0,so,0,so+that,0,,0
we,0,PN,we,0,we,0,we,0,we,0,,0
may,0,V,may,0,may,0,may,0,may,0,,0
raise,1,V,raise,0,raise,0,raise,0,raise,0,raise,0
needed,0,V,needed,0,needed,0,needed,0,needed,0,needed,0
funds,0,N,funds,0,funds,0,funds,0,funds,0,funds,0
for,1,PR,for,0,for,0,for,0,for,0,,0
our,0,DP,our,0,our,0,our,0,our,0,,0
physics,0,N,physics,0,physics,0,physics,0,physics,0,physics,0
lab,0,N,lab,0,lab,0,lab,0,lab,0,lab,0
Such,0,DT,Such,0,Such,0,Such,0,Such,0,Such,0
agreements,0,N,agreements,0,agreements,0,agreements,0,agreements,0,agreements,0
can,0,V,can,0,can,0,can,0,can,0,,0
range,1,V,range,0,range,0,range,0,range,0,range,0
from,1,PR,from,0,from,0,from,0,from,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
issue,0,N,issue,0,issue,0,issue,0,issue,0,issue,0
of,1,PR,of,0,of,0,of,0,of,0,,0
borders,1,N,borders,0,borders,0,borders,0,borders,0,borders,0
to,1,PR,to,0,to,0,to,0,to,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
issue,0,N,issue,0,issue,0,issue,0,issue,0,issue,0
of,1,PR,of,0,of,0,of,0,of,0,,0
free,1,AJ,free,0,free,0,free,0,free,0,free,0
wave-lengths,0,N,wave-lengths,0,wave-lengths,0,wave-lengths,0,wave-lengths,0,wave-lengths,0
for,1,PR,for,0,for,0,for,0,for,0,,0
our,0,DP,our,0,our,0,our,0,our,0,,0
future,0,AJ,future,0,future,0,future,0,future,0,future,0
television,0,N,television,0,television,0,television,0,television,0,television,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
radio,0,N,radio,0,radio,0,radio,0,radio,0,radio,0
networks,1,N,networks,0,networks,0,networks,0,networks,0,networks,0
By,0,PR,By,0,By,0,By,0,By,0,By,0
Daniel,0,N,Daniel,0,Daniel,0,Daniel,0,Daniel,0,Daniel,0
John,0,N,John,0,John,0,John,0,John,0,John,0
His,0,DP,His,0,His,0,His,0,His,0,His,0
wife,0,N,wife,0,wife,0,wife,0,wife,0,wife,0
was,0,V,was,0,was,0,was,0,was,0,,0
telling,0,V,telling,0,telling,0,telling,0,telling,0,telling,0
him,0,PN,him,0,him,0,him,0,him,0,,0
to,0,TO,to,0,to,0,to,0,to,0,,0
saddle+up,0,V + AV,saddle+up,0,saddle+up,0,saddle,1,saddle+up,0,saddle+up,0
and,0,CJ,and,0,and,0,and,0,and,0,,0
steal,0,V,steal,0,steal,0,steal,0,steal,0,steal,0
a,0,AT,a,0,a,0,a,0,a,0,,0
fresh,1,AJ,fresh,1,fresh,0,fresh,0,fresh,1,fresh,0
batch,0,N,batch,0,batch,0,batch,0,batch,0,batch,0
of,0,PR,of,0,of,0,of,0,of,0,,0
cattle,0,N,cattle,0,cattle,0,cattle,0,cattle,0,cattle,0
from,0,PR,from,0,from,0,from,0,from,0,,0
his,0,DP,his,0,his,0,his,0,his,0,,0
neighbour,0,N,neighbour,0,neighbour,0,neighbour,0,neighbour,0,neighbour,0
herds,0,N,herds,0,herds,0,herds,0,herds,0,herds,0
Group,0,N,Group,0,Group,0,Group,0,Group,0,Group,0
4,0,CR,4,0,4,0,4,0,4,0,4,0
Remand,0,N,Remand,0,Remand,0,Remand,0,Remand,0,Remand,0
Services,0,N,Services,0,Services,0,Services,0,Services,0,Services,0
Ltd,0,AJ,Ltd,0,Ltd,0,Ltd,0,Ltd,0,Ltd,0
the,0,AT,the,0,the,0,the,0,the,0,,0
security,0,N,security,0,security,0,security,0,security,0,security,0
firm,0,N,firm,0,firm,0,firm,0,firm,0,firm,0
selected,1,V,selected,0,selected,0,selected,0,selected,0,selected,0
by,0,PR,by,0,by,0,by,0,by,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
Home+Office,0,N + N,Home+Office,0,Home+Office,0,Home,0,Home+Office,0,Home+Office,0
to,0,TO,to,0,to,0,to,0,to,0,,0
manage,1,V,manage,0,manage,0,manage,0,manage,0,manage,0
The,0,AT,The,0,The,0,The,0,The,0,,0
Wolds,0,N,Wolds,0,Wolds,0,Wolds,0,Wolds,0,Wolds,0
in,1,PR,in,0,in,0,in,0,in,0,,0
a,0,AT,a,0,a,0,a,0,a,0,,0
£5,0,N,Â£5,0,Â£5,0,Â£5,0,Â£5,0,£5,0
million-a-year,0,AJ,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0,million-a-year,0
contract,0,N,contract,0,contract,0,contract,0,contract,0,contract,0
likes,1,V,likes,0,likes,0,likes,0,likes,0,likes,0
to,0,TO,to,0,to,0,to,0,to,0,,0
think,1,V,think,0,think,0,think,0,think,0,think,0
of,0,PR,of,0,of,0,of,0,of,0,,0
its,0,DP,its,0,its,0,its,0,its,0,,0
prisoners,2,N,prisoners,0,prisoners,0,prisoners,0,prisoners,0,prisoners,0
as,0,PR,as,0,as,0,as,0,as,0,,0
customers,0,N,customers,0,customers,0,customers,1,customers,0,customers,0
Tory,0,AJ,Tory,0,Tory,0,Tory,0,Tory,0,Tory,0
ministers,0,N,ministers,0,ministers,0,ministers,0,ministers,0,ministers,0
like,0,PR,like,0,like,0,like,0,like,0,like,0
Michael,0,N,Michael,0,Michael,0,Michael,0,Michael,0,Michael,0
Heseltine,0,N,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0,Heseltine,0
who,0,PN,who,0,who,0,who,0,who,0,,0
visited,0,V,visited,0,visited,0,visited,0,visited,0,visited,0
Meadowell,0,N,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0,Meadowell,0
last,0,OR,last,0,last,0,last,0,last,0,last,0
November,0,N,November,0,November,0,November,0,November,0,November,0
say,0,V,say,0,say,0,say,0,say,0,say,0
the,0,AT,the,0,the,0,the,0,the,0,,0
cash,0,N,cash,0,cash,0,cash,0,cash,0,cash,0
shortages,0,N,shortages,0,shortages,0,shortages,0,shortages,0,shortages,0
are,0,V,are,0,are,0,are,0,are,0,,0
due+to,0,PR,due+to,0,due+to,0,due,1,due+to,0,due+to,0
council,0,N,council,0,council,0,council,0,council,0,council,0
profligacy,0,N,profligacy,1,profligacy,0,profligacy,0,profligacy,1,profligacy,1
and,0,CJ,and,0,and,0,and,0,and,0,,0
bad,0,AJ,bad,1,bad,0,bad,0,bad,0,bad,0
management,0,N,management,0,management,0,management,0,management,0,management,0
Under,1,PR,Under,0,Under,0,Under,0,Under,0,Under,0
pressure,1,N,pressure,0,pressure,0,pressure,1,pressure,0,pressure,0
from,1,PR,from,0,from,0,from,0,from,0,,0
Satra,0,N,Satra,0,Satra,0,Satra,0,Satra,0,Satra,0
Kirov,0,N,Kirov,0,Kirov,0,Kirov,0,Kirov,0,Kirov,0
told,1,V,told,0,told,0,told,0,told,0,told,0
singers,0,N,singers,0,singers,0,singers,0,singers,0,singers,0
to,0,TO,to,0,to,0,to,0,to,0,,0
choose,0,V,choose,0,choose,0,choose,0,choose,0,choose,0
between,1,PR,between,0,between,0,between,0,between,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
companies,0,N,companies,0,companies,0,companies,0,companies,0,companies,0
But,0,CJ,But,0,But,0,But,0,But,0,But,0
her,0,DP,her,0,her,0,her,0,her,0,,0
desire,0,N,desire,0,desire,0,desire,0,desire,0,desire,0
to,0,TO,to,0,to,0,to,0,to,0,,0
provide,0,V,provide,0,provide,0,provide,0,provide,0,provide,0
a,0,AT,a,0,a,0,a,0,a,0,,0
period,0,N,period,0,period,0,period,0,period,0,period,0
of,0,PR,of,0,of,0,of,0,of,0,,0
stability,1,N,stability,1,stability,1,stability,0,stability,1,stability,0
for,0,PR,for,0,for,0,for,0,for,0,,0
nearly,0,AV,nearly,0,nearly,0,nearly,0,nearly,0,nearly,0
one,0,CR,one,0,one,0,one,0,one,0,one,0
million,0,CR,million,0,million,0,million,0,million,0,million,0
people,0,N,people,0,people,0,people,0,people,0,people,0
employed,1,V,employed,0,employed,0,employed,0,employed,0,employed,0
by,0,PR,by,0,by,0,by,0,by,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
NHS,0,N,NHS,0,NHS,0,NHS,0,NHS,0,NHS,0
is,0,V,is,0,is,0,is,0,is,0,,0
coupled,1,V,coupled,0,coupled,0,coupled,0,coupled,0,coupled,0
with,1,PR,with,0,with,0,with,0,with,0,,0
a,0,AT,a,0,a,0,a,0,a,0,,0
fierce,0,AJ,fierce,1,fierce,0,fierce,1,fierce,1,fierce,1
determination,0,N,determination,0,determination,0,determination,1,determination,0,determination,0
to,0,TO,to,0,to,0,to,0,to,0,,0
maintain,1,V,maintain,0,maintain,0,maintain,0,maintain,0,maintain,0
the,0,AT,the,0,the,0,the,0,the,0,,0
momentum,1,N,momentum,1,momentum,1,momentum,1,momentum,0,momentum,0
of,0,PR,of,0,of,0,of,0,of,0,,0
reform,0,N,reform,0,reform,0,reform,0,reform,0,reform,0
with,1,PR,with,0,with,0,with,0,with,0,,0
the,0,AT,the,0,the,0,the,0,the,0,,0
overwhelming,0,AJ,overwhelming,0,overwhelming,0,overwhelming,0,overwhelming,0,overwhelming,0
majority,0,N,majority,0,majority,0,majority,0,majority,0,majority,0
